caseid,time,activity
1,104,arrival
1,104,join_queue
1,104,begin_service
2,119,arrival
2,119,join_queue
2,119,begin_service
1,164,end_service
3,166,arrival
3,166,join_queue
3,166,begin_service
4,178,arrival
4,178,join_queue
2,179,end_service
4,179,begin_service
3,232,end_service
5,234,arrival
5,234,join_queue
5,234,begin_service
4,260,end_service
6,296,arrival
6,296,join_queue
6,296,begin_service
6,356,end_service
7,384,arrival
7,384,join_queue
7,384,begin_service
8,416,arrival
8,416,join_queue
9,443,arrival
9,443,join_queue
7,444,end_service
8,444,begin_service
10,465,arrival
10,465,join_queue
11,472,arrival
11,472,join_queue
12,496,arrival
12,496,join_queue
5,527,end_service
9,527,begin_service
8,548,end_service
10,548,begin_service
9,587,end_service
11,587,begin_service
13,611,arrival
13,611,join_queue
10,627,end_service
12,627,begin_service
14,666,arrival
14,666,join_queue
11,683,end_service
13,683,begin_service
12,696,end_service
14,696,begin_service
15,704,arrival
15,704,join_queue
16,744,arrival
16,744,join_queue
17,768,arrival
17,768,join_queue
14,789,end_service
15,789,begin_service
18,820,arrival
18,820,join_queue
19,867,arrival
19,867,join_queue
13,924,end_service
16,924,begin_service
15,925,end_service
17,925,begin_service
20,1013,arrival
20,1013,join_queue
21,1019,arrival
21,1019,join_queue
17,1074,end_service
18,1074,begin_service
16,1107,end_service
19,1107,begin_service
18,1134,end_service
20,1134,begin_service
19,1167,end_service
21,1167,begin_service
20,1194,end_service
22,1202,arrival
22,1202,join_queue
22,1202,begin_service
23,1203,arrival
23,1203,join_queue
21,1247,end_service
23,1247,begin_service
24,1267,arrival
24,1267,join_queue
25,1284,arrival
25,1284,join_queue
26,1294,arrival
26,1294,join_queue
22,1323,end_service
24,1323,begin_service
24,1383,end_service
25,1383,begin_service
23,1422,end_service
26,1422,begin_service
27,1435,arrival
27,1435,join_queue
25,1487,end_service
27,1487,begin_service
26,1504,end_service
28,1539,arrival
28,1539,join_queue
28,1539,begin_service
27,1571,end_service
29,1606,arrival
29,1606,join_queue
29,1606,begin_service
30,1609,arrival
30,1609,join_queue
28,1610,end_service
30,1610,begin_service
30,1670,end_service
29,1791,end_service
31,1836,arrival
31,1836,join_queue
31,1836,begin_service
32,1838,arrival
32,1838,join_queue
32,1838,begin_service
33,1840,arrival
33,1840,join_queue
31,1950,end_service
33,1950,begin_service
34,1992,arrival
34,1992,join_queue
35,2041,arrival
35,2041,join_queue
36,2055,arrival
36,2055,join_queue
32,2092,end_service
34,2092,begin_service
37,2115,arrival
37,2115,join_queue
38,2132,arrival
38,2132,join_queue
34,2152,end_service
35,2152,begin_service
33,2153,end_service
36,2153,begin_service
39,2155,arrival
39,2155,join_queue
40,2203,arrival
40,2203,join_queue
35,2212,end_service
37,2212,begin_service
41,2215,arrival
41,2215,join_queue
42,2223,arrival
42,2223,join_queue
43,2249,arrival
43,2249,join_queue
36,2251,end_service
44,2251,arrival
44,2251,join_queue
38,2251,begin_service
37,2272,end_service
39,2272,begin_service
45,2289,arrival
45,2289,join_queue
46,2312,arrival
46,2312,join_queue
39,2332,end_service
40,2332,begin_service
47,2339,arrival
47,2339,join_queue
38,2360,end_service
41,2360,begin_service
40,2392,end_service
42,2392,begin_service
41,2420,end_service
43,2420,begin_service
42,2466,end_service
44,2466,begin_service
48,2484,arrival
48,2484,join_queue
43,2495,end_service
45,2495,begin_service
49,2517,arrival
49,2517,join_queue
44,2526,end_service
46,2526,begin_service
50,2560,arrival
50,2560,join_queue
45,2568,end_service
47,2568,begin_service
51,2670,arrival
51,2670,join_queue
52,2705,arrival
52,2705,join_queue
47,2728,end_service
53,2728,arrival
53,2728,join_queue
48,2728,begin_service
46,2731,end_service
49,2731,begin_service
54,2743,arrival
54,2743,join_queue
55,2758,arrival
55,2758,join_queue
56,2758,arrival
56,2758,join_queue
48,2788,end_service
50,2788,begin_service
49,2806,end_service
51,2806,begin_service
57,2850,arrival
57,2850,join_queue
51,2866,end_service
52,2866,begin_service
50,2871,end_service
53,2871,begin_service
58,2883,arrival
58,2883,join_queue
52,2926,end_service
54,2926,begin_service
59,2955,arrival
59,2955,join_queue
53,2965,end_service
55,2965,begin_service
54,2986,end_service
56,2986,begin_service
60,3000,arrival
60,3000,join_queue
55,3025,end_service
57,3025,begin_service
61,3132,arrival
61,3132,join_queue
57,3133,end_service
58,3133,begin_service
62,3188,arrival
62,3188,join_queue
58,3193,end_service
59,3193,begin_service
63,3249,arrival
63,3249,join_queue
59,3253,end_service
60,3253,begin_service
64,3259,arrival
64,3259,join_queue
56,3281,end_service
61,3281,begin_service
60,3313,end_service
62,3313,begin_service
65,3385,arrival
65,3385,join_queue
66,3385,arrival
66,3385,join_queue
67,3417,arrival
67,3417,join_queue
68,3419,arrival
68,3419,join_queue
61,3429,end_service
63,3429,begin_service
69,3436,arrival
69,3436,join_queue
63,3490,end_service
64,3490,begin_service
62,3495,end_service
65,3495,begin_service
70,3496,arrival
70,3496,join_queue
71,3538,arrival
71,3538,join_queue
64,3559,end_service
66,3559,begin_service
72,3584,arrival
72,3584,join_queue
65,3614,end_service
67,3614,begin_service
73,3632,arrival
73,3632,join_queue
66,3635,end_service
68,3635,begin_service
67,3674,end_service
69,3674,begin_service
74,3724,arrival
74,3724,join_queue
68,3726,end_service
70,3726,begin_service
69,3777,end_service
71,3777,begin_service
75,3827,arrival
75,3827,join_queue
71,3852,end_service
76,3852,arrival
76,3852,join_queue
72,3852,begin_service
70,3863,end_service
73,3863,begin_service
77,3881,arrival
77,3881,join_queue
73,3923,end_service
74,3923,begin_service
78,3932,arrival
78,3932,join_queue
79,3976,arrival
79,3976,join_queue
74,3983,end_service
75,3983,begin_service
80,4022,arrival
80,4022,join_queue
75,4043,end_service
76,4043,begin_service
81,4072,arrival
81,4072,join_queue
82,4119,arrival
82,4119,join_queue
76,4122,end_service
77,4122,begin_service
72,4144,end_service
78,4144,begin_service
77,4182,end_service
79,4182,begin_service
78,4204,end_service
80,4204,begin_service
80,4264,end_service
81,4264,begin_service
83,4280,arrival
83,4280,join_queue
84,4328,arrival
84,4328,join_queue
81,4377,end_service
82,4377,begin_service
85,4417,arrival
85,4417,join_queue
82,4437,end_service
83,4437,begin_service
86,4477,arrival
86,4477,join_queue
79,4482,end_service
84,4482,begin_service
83,4497,end_service
85,4497,begin_service
87,4499,arrival
87,4499,join_queue
88,4514,arrival
88,4514,join_queue
85,4560,end_service
86,4560,begin_service
86,4620,end_service
87,4620,begin_service
89,4675,arrival
89,4675,join_queue
87,4680,end_service
88,4680,begin_service
90,4684,arrival
90,4684,join_queue
84,4687,end_service
89,4687,begin_service
91,4703,arrival
91,4703,join_queue
92,4733,arrival
92,4733,join_queue
88,4740,end_service
90,4740,begin_service
89,4747,end_service
91,4747,begin_service
90,4800,end_service
92,4800,begin_service
93,4815,arrival
93,4815,join_queue
92,4860,end_service
93,4860,begin_service
94,4897,arrival
94,4897,join_queue
95,4901,arrival
95,4901,join_queue
93,4920,end_service
94,4920,begin_service
96,4927,arrival
96,4927,join_queue
94,4993,end_service
95,4993,begin_service
91,5009,end_service
96,5009,begin_service
97,5096,arrival
97,5096,join_queue
98,5108,arrival
98,5108,join_queue
96,5149,end_service
97,5149,begin_service
95,5184,end_service
98,5184,begin_service
99,5193,arrival
99,5193,join_queue
100,5194,arrival
100,5194,join_queue
98,5244,end_service
99,5244,begin_service
101,5279,arrival
101,5279,join_queue
102,5279,arrival
102,5279,join_queue
97,5364,end_service
100,5364,begin_service
100,5424,end_service
101,5424,begin_service
99,5478,end_service
102,5478,begin_service
103,5485,arrival
103,5485,join_queue
101,5515,end_service
103,5515,begin_service
102,5538,end_service
104,5540,arrival
104,5540,join_queue
104,5540,begin_service
105,5569,arrival
105,5569,join_queue
103,5591,end_service
105,5591,begin_service
106,5597,arrival
106,5597,join_queue
107,5614,arrival
107,5614,join_queue
108,5617,arrival
108,5617,join_queue
109,5629,arrival
109,5629,join_queue
104,5671,end_service
106,5671,begin_service
106,5731,end_service
107,5731,begin_service
110,5747,arrival
110,5747,join_queue
111,5806,arrival
111,5806,join_queue
105,5882,end_service
108,5882,begin_service
112,5913,arrival
112,5913,join_queue
113,5935,arrival
113,5935,join_queue
108,5995,end_service
109,5995,begin_service
114,6002,arrival
114,6002,join_queue
107,6031,end_service
110,6031,begin_service
115,6095,arrival
115,6095,join_queue
116,6102,arrival
116,6102,join_queue
117,6134,arrival
117,6134,join_queue
118,6143,arrival
118,6143,join_queue
109,6224,end_service
111,6224,begin_service
119,6278,arrival
119,6278,join_queue
111,6284,end_service
112,6284,begin_service
110,6331,end_service
113,6331,begin_service
112,6344,end_service
114,6344,begin_service
114,6404,end_service
115,6404,begin_service
113,6471,end_service
116,6471,begin_service
120,6519,arrival
120,6519,join_queue
121,6523,arrival
121,6523,join_queue
115,6538,end_service
117,6538,begin_service
116,6545,end_service
118,6545,begin_service
122,6594,arrival
122,6594,join_queue
118,6605,end_service
119,6605,begin_service
123,6617,arrival
123,6617,join_queue
117,6699,end_service
120,6699,begin_service
124,6702,arrival
124,6702,join_queue
125,6705,arrival
125,6705,join_queue
119,6712,end_service
121,6712,begin_service
126,6719,arrival
126,6719,join_queue
127,6775,arrival
127,6775,join_queue
120,6776,end_service
122,6776,begin_service
128,6811,arrival
128,6811,join_queue
121,6818,end_service
123,6818,begin_service
129,6832,arrival
129,6832,join_queue
130,6846,arrival
130,6846,join_queue
131,6885,arrival
131,6885,join_queue
122,6890,end_service
124,6890,begin_service
132,6891,arrival
132,6891,join_queue
123,6922,end_service
125,6922,begin_service
133,6933,arrival
133,6933,join_queue
124,6950,end_service
126,6950,begin_service
134,6955,arrival
134,6955,join_queue
125,6982,end_service
127,6982,begin_service
135,7003,arrival
135,7003,join_queue
136,7053,arrival
136,7053,join_queue
137,7059,arrival
137,7059,join_queue
127,7075,end_service
128,7075,begin_service
138,7118,arrival
138,7118,join_queue
126,7126,end_service
129,7126,begin_service
139,7145,arrival
139,7145,join_queue
128,7184,end_service
130,7184,begin_service
140,7219,arrival
140,7219,join_queue
130,7244,end_service
131,7244,begin_service
129,7340,end_service
132,7340,begin_service
132,7400,end_service
133,7400,begin_service
141,7442,arrival
141,7442,join_queue
142,7447,arrival
142,7447,join_queue
133,7460,end_service
134,7460,begin_service
131,7480,end_service
135,7480,begin_service
134,7520,end_service
136,7520,begin_service
143,7536,arrival
143,7536,join_queue
136,7580,end_service
137,7580,begin_service
144,7629,arrival
144,7629,join_queue
145,7640,arrival
145,7640,join_queue
146,7687,arrival
146,7687,join_queue
135,7738,end_service
138,7738,begin_service
137,7766,end_service
139,7766,begin_service
138,7798,end_service
140,7798,begin_service
147,7819,arrival
147,7819,join_queue
148,7823,arrival
148,7823,join_queue
149,7840,arrival
149,7840,join_queue
140,7858,end_service
141,7858,begin_service
150,7882,arrival
150,7882,join_queue
141,7918,end_service
142,7918,begin_service
151,7991,arrival
151,7991,join_queue
139,8013,end_service
143,8013,begin_service
143,8073,end_service
144,8073,begin_service
152,8122,arrival
152,8122,join_queue
142,8132,end_service
145,8132,begin_service
153,8192,arrival
145,8192,end_service
153,8192,join_queue
146,8192,begin_service
144,8214,end_service
147,8214,begin_service
154,8249,arrival
154,8249,join_queue
155,8249,arrival
155,8249,join_queue
147,8274,end_service
148,8274,begin_service
148,8334,end_service
149,8334,begin_service
146,8399,end_service
150,8399,begin_service
149,8451,end_service
151,8451,begin_service
150,8459,end_service
152,8459,begin_service
156,8507,arrival
156,8507,join_queue
151,8511,end_service
153,8511,begin_service
152,8519,end_service
154,8519,begin_service
154,8579,end_service
155,8579,begin_service
153,8580,end_service
156,8580,begin_service
157,8619,arrival
157,8619,join_queue
158,8635,arrival
158,8635,join_queue
