caseid,time,activity
1,1040,arrival
1,1040,join_queue
1,1040,begin_service
1,1100,end_service
2,1188,arrival
2,1188,join_queue
2,1188,begin_service
2,1248,end_service
3,1662,arrival
3,1662,join_queue
3,1662,begin_service
3,1728,end_service
4,1786,arrival
4,1786,join_queue
4,1786,begin_service
4,1867,end_service
5,2344,arrival
5,2344,join_queue
5,2344,begin_service
5,2637,end_service
6,2964,arrival
6,2964,join_queue
6,2964,begin_service
6,3024,end_service
7,3849,arrival
7,3849,join_queue
7,3849,begin_service
7,3909,end_service
8,4171,arrival
8,4171,join_queue
8,4171,begin_service
8,4231,end_service
9,4445,arrival
9,4445,join_queue
9,4445,begin_service
9,4505,end_service
10,4966,arrival
10,4966,join_queue
10,4966,begin_service
10,5196,end_service
11,5203,arrival
11,5203,join_queue
11,5203,begin_service
11,5282,end_service
12,5312,arrival
12,5312,join_queue
12,5312,begin_service
12,5423,end_service
13,5792,arrival
13,5792,join_queue
13,5792,begin_service
13,5869,end_service
14,6135,arrival
14,6135,join_queue
14,6135,begin_service
14,6228,end_service
15,7341,arrival
15,7341,join_queue
15,7341,begin_service
15,7401,end_service
16,7739,arrival
16,7739,join_queue
16,7739,begin_service
16,7875,end_service
17,8263,arrival
17,8263,join_queue
17,8263,begin_service
17,8556,end_service
18,8735,arrival
18,8735,join_queue
18,8735,begin_service
18,8884,end_service
19,9650,arrival
19,9650,join_queue
19,9650,begin_service
20,9708,arrival
20,9708,join_queue
21,9860,arrival
21,9860,join_queue
22,9901,arrival
22,9901,join_queue
23,9941,arrival
23,9941,join_queue
19,9950,end_service
20,9950,begin_service
20,10010,end_service
21,10010,begin_service
21,10131,end_service
22,10131,begin_service
22,10258,end_service
23,10258,begin_service
24,10340,arrival
24,10340,join_queue
23,10433,end_service
24,10433,begin_service
24,10493,end_service
25,10512,arrival
25,10512,join_queue
25,10512,begin_service
25,10572,end_service
26,11921,arrival
26,11921,join_queue
26,11921,begin_service
26,12003,end_service
27,12442,arrival
27,12442,join_queue
27,12442,begin_service
27,12526,end_service
28,13486,arrival
28,13486,join_queue
28,13486,begin_service
28,13557,end_service
29,14153,arrival
29,14153,join_queue
29,14153,begin_service
30,14184,arrival
30,14184,join_queue
29,14338,end_service
30,14338,begin_service
30,14398,end_service
31,16452,arrival
31,16452,join_queue
31,16452,begin_service
32,16467,arrival
32,16467,join_queue
33,16490,arrival
33,16490,join_queue
31,16566,end_service
32,16566,begin_service
32,16866,end_service
33,16866,begin_service
33,17069,end_service
34,17758,arrival
34,17758,join_queue
34,17758,begin_service
34,17818,end_service
35,18249,arrival
35,18249,join_queue
35,18249,begin_service
35,18309,end_service
36,18850,arrival
36,18850,join_queue
36,18850,begin_service
36,18910,end_service
37,19016,arrival
37,19016,join_queue
37,19016,begin_service
38,19040,arrival
38,19040,join_queue
37,19114,end_service
38,19114,begin_service
38,19174,end_service
39,19516,arrival
39,19516,join_queue
39,19516,begin_service
39,19576,end_service
40,19712,arrival
40,19712,join_queue
40,19712,begin_service
40,19772,end_service
41,19970,arrival
41,19970,join_queue
41,19970,begin_service
41,20079,end_service
42,20352,arrival
42,20352,join_queue
42,20352,begin_service
42,20412,end_service
43,20618,arrival
43,20618,join_queue
43,20618,begin_service
43,20678,end_service
44,20887,arrival
44,20887,join_queue
44,20887,begin_service
44,20947,end_service
45,22339,arrival
45,22339,join_queue
45,22339,begin_service
45,22414,end_service
46,22710,arrival
46,22710,join_queue
46,22710,begin_service
46,22776,end_service
47,22846,arrival
47,22846,join_queue
47,22846,begin_service
47,22932,end_service
48,23212,arrival
48,23212,join_queue
48,23212,begin_service
48,23432,end_service
49,24239,arrival
49,24239,join_queue
49,24239,begin_service
49,24308,end_service
50,25037,arrival
50,25037,join_queue
50,25037,begin_service
50,25097,end_service
51,25267,arrival
51,25267,join_queue
51,25267,begin_service
52,25286,arrival
52,25286,join_queue
51,25342,end_service
52,25342,begin_service
52,25402,end_service
53,25431,arrival
53,25431,join_queue
53,25431,begin_service
53,25514,end_service
54,26352,arrival
54,26352,join_queue
54,26352,begin_service
55,26357,arrival
55,26357,join_queue
56,26410,arrival
56,26410,join_queue
54,26418,end_service
55,26418,begin_service
55,26563,end_service
56,26563,begin_service
56,26623,end_service
57,26881,arrival
57,26881,join_queue
57,26881,begin_service
57,26941,end_service
58,27328,arrival
58,27328,join_queue
58,27328,begin_service
58,27591,end_service
59,28804,arrival
59,28804,join_queue
59,28804,begin_service
59,28917,end_service
60,29345,arrival
60,29345,join_queue
60,29345,begin_service
60,29466,end_service
61,29614,arrival
61,29614,join_queue
61,29614,begin_service
62,29630,arrival
62,29630,join_queue
61,29674,end_service
62,29674,begin_service
63,29716,arrival
63,29716,join_queue
62,29927,end_service
63,29927,begin_service
63,30109,end_service
64,30458,arrival
64,30458,join_queue
64,30458,begin_service
65,30461,arrival
65,30461,join_queue
66,30477,arrival
66,30477,join_queue
64,30522,end_service
65,30522,begin_service
65,30583,end_service
66,30583,begin_service
67,30643,arrival
67,30643,join_queue
66,30703,end_service
67,30703,begin_service
67,30822,end_service
68,30988,arrival
68,30988,join_queue
68,30988,begin_service
68,31079,end_service
69,31410,arrival
69,31410,join_queue
69,31410,begin_service
69,31507,end_service
70,31789,arrival
70,31789,join_queue
70,31789,begin_service
70,31973,end_service
71,31994,arrival
71,31994,join_queue
71,31994,begin_service
71,32097,end_service
72,32448,arrival
72,32448,join_queue
72,32448,begin_service
72,32585,end_service
73,33481,arrival
73,33481,join_queue
73,33481,begin_service
73,33541,end_service
74,33856,arrival
74,33856,join_queue
74,33856,begin_service
74,34148,end_service
75,34151,arrival
75,34151,join_queue
75,34151,begin_service
76,34249,arrival
76,34249,join_queue
75,34254,end_service
76,34254,begin_service
76,34342,end_service
77,34354,arrival
77,34354,join_queue
77,34354,begin_service
77,34414,end_service
78,34812,arrival
78,34812,join_queue
78,34812,begin_service
78,34891,end_service
79,35308,arrival
79,35308,join_queue
79,35308,begin_service
79,35608,end_service
80,35783,arrival
80,35783,join_queue
80,35783,begin_service
80,35843,end_service
81,35930,arrival
81,35930,join_queue
81,35930,begin_service
81,35990,end_service
