caseid,time,activity
1,312,arrival
1,312,join_queue
1,312,begin_service
2,356,arrival
2,356,join_queue
2,356,begin_service
1,372,end_service
2,416,end_service
3,498,arrival
3,498,join_queue
3,498,begin_service
4,535,arrival
4,535,join_queue
4,535,begin_service
3,564,end_service
4,616,end_service
5,702,arrival
5,702,join_queue
5,702,begin_service
6,888,arrival
6,888,join_queue
6,888,begin_service
6,948,end_service
5,995,end_service
7,1153,arrival
7,1153,join_queue
7,1153,begin_service
7,1213,end_service
8,1250,arrival
8,1250,join_queue
8,1250,begin_service
8,1310,end_service
9,1332,arrival
9,1332,join_queue
9,1332,begin_service
9,1392,end_service
10,1488,arrival
10,1488,join_queue
10,1488,begin_service
11,1559,arrival
11,1559,join_queue
11,1559,begin_service
12,1592,arrival
12,1592,join_queue
11,1638,end_service
12,1638,begin_service
10,1718,end_service
13,1736,arrival
13,1736,join_queue
13,1736,begin_service
12,1749,end_service
13,1813,end_service
14,1839,arrival
14,1839,join_queue
14,1839,begin_service
14,1932,end_service
15,2201,arrival
15,2201,join_queue
15,2201,begin_service
15,2261,end_service
16,2320,arrival
16,2320,join_queue
16,2320,begin_service
16,2456,end_service
17,2477,arrival
17,2477,join_queue
17,2477,begin_service
18,2619,arrival
18,2619,join_queue
18,2619,begin_service
18,2768,end_service
17,2770,end_service
19,2893,arrival
19,2893,join_queue
19,2893,begin_service
20,2910,arrival
20,2910,join_queue
20,2910,begin_service
21,2956,arrival
21,2956,join_queue
22,2968,arrival
22,2968,join_queue
20,2970,end_service
21,2970,begin_service
21,3030,end_service
22,3030,begin_service
23,3088,arrival
23,3088,join_queue
22,3151,end_service
23,3151,begin_service
19,3193,end_service
24,3279,arrival
24,3279,join_queue
24,3279,begin_service
23,3326,end_service
25,3331,arrival
25,3331,join_queue
25,3331,begin_service
24,3339,end_service
25,3391,end_service
26,3754,arrival
26,3754,join_queue
26,3754,begin_service
26,3836,end_service
27,3910,arrival
27,3910,join_queue
27,3910,begin_service
27,3994,end_service
28,4223,arrival
28,4223,join_queue
28,4223,begin_service
28,4294,end_service
29,4423,arrival
29,4423,join_queue
29,4423,begin_service
30,4432,arrival
30,4432,join_queue
30,4432,begin_service
30,4492,end_service
29,4608,end_service
31,5112,arrival
31,5112,join_queue
31,5112,begin_service
32,5117,arrival
32,5117,join_queue
32,5117,begin_service
33,5124,arrival
33,5124,join_queue
31,5226,end_service
33,5226,begin_service
32,5371,end_service
33,5429,end_service
34,5580,arrival
34,5580,join_queue
34,5580,begin_service
34,5640,end_service
35,5727,arrival
35,5727,join_queue
35,5727,begin_service
35,5787,end_service
36,5907,arrival
36,5907,join_queue
36,5907,begin_service
37,5957,arrival
37,5957,join_queue
37,5957,begin_service
38,5964,arrival
38,5964,join_queue
36,5967,end_service
38,5967,begin_service
38,6027,end_service
37,6055,end_service
39,6107,arrival
39,6107,join_queue
39,6107,begin_service
40,6166,arrival
40,6166,join_queue
40,6166,begin_service
39,6167,end_service
40,6226,end_service
41,6243,arrival
41,6243,join_queue
41,6243,begin_service
41,6352,end_service
42,6357,arrival
42,6357,join_queue
42,6357,begin_service
42,6417,end_service
43,6437,arrival
43,6437,join_queue
43,6437,begin_service
43,6497,end_service
44,6518,arrival
44,6518,join_queue
44,6518,begin_service
44,6578,end_service
45,6953,arrival
45,6953,join_queue
45,6953,begin_service
45,7028,end_service
46,7064,arrival
46,7064,join_queue
46,7064,begin_service
47,7105,arrival
47,7105,join_queue
47,7105,begin_service
46,7130,end_service
47,7191,end_service
48,7215,arrival
48,7215,join_queue
48,7215,begin_service
48,7435,end_service
49,7523,arrival
49,7523,join_queue
49,7523,begin_service
49,7592,end_service
50,7762,arrival
50,7762,join_queue
50,7762,begin_service
50,7822,end_service
51,7831,arrival
51,7831,join_queue
51,7831,begin_service
52,7837,arrival
52,7837,join_queue
52,7837,begin_service
53,7881,arrival
53,7881,join_queue
52,7897,end_service
53,7897,begin_service
51,7906,end_service
53,7980,end_service
54,8157,arrival
54,8157,join_queue
54,8157,begin_service
55,8158,arrival
55,8158,join_queue
55,8158,begin_service
56,8174,arrival
56,8174,join_queue
54,8223,end_service
56,8223,begin_service
55,8252,end_service
56,8283,end_service
57,8391,arrival
57,8391,join_queue
57,8391,begin_service
57,8451,end_service
58,8525,arrival
58,8525,join_queue
58,8525,begin_service
58,8788,end_service
59,8968,arrival
59,8968,join_queue
59,8968,begin_service
59,9081,end_service
60,9130,arrival
60,9130,join_queue
60,9130,begin_service
61,9211,arrival
61,9211,join_queue
61,9211,begin_service
62,9216,arrival
62,9216,join_queue
63,9242,arrival
63,9242,join_queue
60,9251,end_service
62,9251,begin_service
61,9271,end_service
63,9271,begin_service
62,9399,end_service
63,9453,end_service
64,9621,arrival
64,9621,join_queue
64,9621,begin_service
65,9622,arrival
65,9622,join_queue
65,9622,begin_service
66,9627,arrival
66,9627,join_queue
65,9682,end_service
66,9682,begin_service
64,9685,end_service
67,9718,arrival
67,9718,join_queue
67,9718,begin_service
66,9802,end_service
68,9822,arrival
68,9822,join_queue
68,9822,begin_service
67,9837,end_service
68,9913,end_service
69,9948,arrival
69,9948,join_queue
69,9948,begin_service
69,10045,end_service
70,10062,arrival
70,10062,join_queue
70,10062,begin_service
71,10123,arrival
71,10123,join_queue
71,10123,begin_service
71,10226,end_service
70,10246,end_service
72,10259,arrival
72,10259,join_queue
72,10259,begin_service
72,10396,end_service
73,10569,arrival
73,10569,join_queue
73,10569,begin_service
73,10629,end_service
74,10681,arrival
74,10681,join_queue
74,10681,begin_service
75,10769,arrival
75,10769,join_queue
75,10769,begin_service
76,10798,arrival
76,10798,join_queue
77,10829,arrival
77,10829,join_queue
75,10872,end_service
76,10872,begin_service
78,10961,arrival
78,10961,join_queue
76,10964,end_service
77,10964,begin_service
74,10973,end_service
78,10973,begin_service
79,11023,arrival
79,11023,join_queue
78,11052,end_service
79,11052,begin_service
77,11063,end_service
80,11165,arrival
80,11165,join_queue
80,11165,begin_service
81,11209,arrival
81,11209,join_queue
80,11225,end_service
81,11225,begin_service
81,11285,end_service
79,11352,end_service
82,11984,arrival
82,11984,join_queue
82,11984,begin_service
82,12080,end_service
83,12153,arrival
83,12153,join_queue
83,12153,begin_service
83,12213,end_service
84,12419,arrival
84,12419,join_queue
84,12419,begin_service
84,12479,end_service
85,12599,arrival
85,12599,join_queue
85,12599,begin_service
86,12664,arrival
86,12664,join_queue
86,12664,begin_service
86,12724,end_service
87,12759,arrival
87,12759,join_queue
87,12759,begin_service
85,12804,end_service
87,12819,end_service
88,13243,arrival
88,13243,join_queue
88,13243,begin_service
88,13303,end_service
89,13324,arrival
89,13324,join_queue
89,13324,begin_service
90,13328,arrival
90,13328,join_queue
90,13328,begin_service
91,13379,arrival
91,13379,join_queue
89,13384,end_service
91,13384,begin_service
90,13388,end_service
91,13444,end_service
92,13624,arrival
92,13624,join_queue
92,13624,begin_service
92,13684,end_service
93,14017,arrival
93,14017,join_queue
93,14017,begin_service
93,14077,end_service
94,14264,arrival
94,14264,join_queue
94,14264,begin_service
95,14275,arrival
95,14275,join_queue
95,14275,begin_service
94,14324,end_service
96,14384,arrival
96,14384,join_queue
96,14384,begin_service
96,14524,end_service
95,14575,end_service
97,14671,arrival
97,14671,join_queue
97,14671,begin_service
98,14708,arrival
98,14708,join_queue
98,14708,begin_service
98,14768,end_service
97,14840,end_service
99,15030,arrival
99,15030,join_queue
99,15030,begin_service
100,15032,arrival
100,15032,join_queue
100,15032,begin_service
100,15092,end_service
99,15201,end_service
101,15383,arrival
101,15383,join_queue
101,15383,begin_service
101,15443,end_service
102,16002,arrival
102,16002,join_queue
102,16002,begin_service
102,16062,end_service
103,16138,arrival
103,16138,join_queue
103,16138,begin_service
103,16214,end_service
104,16304,arrival
104,16304,join_queue
104,16304,begin_service
105,16391,arrival
105,16391,join_queue
105,16391,begin_service
104,16435,end_service
106,16474,arrival
106,16474,join_queue
106,16474,begin_service
107,16526,arrival
107,16526,join_queue
106,16534,end_service
107,16534,begin_service
108,16562,arrival
108,16562,join_queue
109,16617,arrival
109,16617,join_queue
105,16682,end_service
108,16682,begin_service
107,16770,end_service
109,16770,begin_service
108,16800,end_service
109,16984,end_service
110,17493,arrival
110,17493,join_queue
110,17493,begin_service
110,17553,end_service
111,17662,arrival
111,17662,join_queue
111,17662,begin_service
112,17863,arrival
112,17863,join_queue
112,17863,begin_service
111,17891,end_service
113,18143,arrival
113,18143,join_queue
113,18143,begin_service
112,18163,end_service
114,18164,arrival
114,18164,join_queue
114,18164,begin_service
115,18192,arrival
115,18192,join_queue
113,18207,end_service
115,18207,begin_service
116,18257,arrival
116,18257,join_queue
117,18306,arrival
117,18306,join_queue
114,18435,end_service
116,18435,begin_service
116,18495,end_service
117,18495,begin_service
115,18507,end_service
118,18516,arrival
118,18516,join_queue
118,18516,begin_service
118,18576,end_service
119,18628,arrival
119,18628,join_queue
119,18628,begin_service
117,18629,end_service
119,18789,end_service
120,18841,arrival
120,18841,join_queue
120,18841,begin_service
120,18901,end_service
121,18904,arrival
121,18904,join_queue
121,18904,begin_service
122,19065,arrival
122,19065,join_queue
122,19065,begin_service
121,19074,end_service
122,19125,end_service
123,19181,arrival
123,19181,join_queue
123,19181,begin_service
124,19222,arrival
124,19222,join_queue
124,19222,begin_service
123,19287,end_service
124,19294,end_service
125,19391,arrival
125,19391,join_queue
125,19391,begin_service
125,19451,end_service
126,19562,arrival
126,19562,join_queue
126,19562,begin_service
126,19622,end_service
127,19719,arrival
127,19719,join_queue
127,19719,begin_service
127,19779,end_service
128,19835,arrival
128,19835,join_queue
128,19835,begin_service
129,19857,arrival
129,19857,join_queue
129,19857,begin_service
