caseid,time,activity
1,520,arrival
1,520,join_queue
1,520,begin_service
1,580,end_service
2,594,arrival
2,594,join_queue
2,594,begin_service
2,654,end_service
3,831,arrival
3,831,join_queue
3,831,begin_service
4,893,arrival
4,893,join_queue
4,893,begin_service
3,897,end_service
4,974,end_service
5,1172,arrival
5,1172,join_queue
5,1172,begin_service
5,1465,end_service
6,1482,arrival
6,1482,join_queue
6,1482,begin_service
6,1542,end_service
7,1924,arrival
7,1924,join_queue
7,1924,begin_service
7,1984,end_service
8,2085,arrival
8,2085,join_queue
8,2085,begin_service
8,2145,end_service
9,2222,arrival
9,2222,join_queue
9,2222,begin_service
9,2282,end_service
10,2483,arrival
10,2483,join_queue
10,2483,begin_service
11,2601,arrival
11,2601,join_queue
11,2601,begin_service
12,2655,arrival
12,2655,join_queue
11,2680,end_service
12,2680,begin_service
10,2713,end_service
12,2791,end_service
13,2895,arrival
13,2895,join_queue
13,2895,begin_service
13,2972,end_service
14,3067,arrival
14,3067,join_queue
14,3067,begin_service
14,3160,end_service
15,3670,arrival
15,3670,join_queue
15,3670,begin_service
15,3730,end_service
16,3869,arrival
16,3869,join_queue
16,3869,begin_service
16,4005,end_service
17,4131,arrival
17,4131,join_queue
17,4131,begin_service
18,4367,arrival
18,4367,join_queue
18,4367,begin_service
17,4424,end_service
18,4516,end_service
19,4824,arrival
19,4824,join_queue
19,4824,begin_service
20,4853,arrival
20,4853,join_queue
20,4853,begin_service
20,4913,end_service
21,4929,arrival
21,4929,join_queue
21,4929,begin_service
22,4949,arrival
22,4949,join_queue
23,4954,arrival
23,4954,join_queue
21,5009,end_service
22,5009,begin_service
19,5124,end_service
23,5124,begin_service
22,5136,end_service
24,5257,arrival
24,5257,join_queue
24,5257,begin_service
23,5299,end_service
24,5317,end_service
25,5343,arrival
25,5343,join_queue
25,5343,begin_service
25,5403,end_service
26,6048,arrival
26,6048,join_queue
26,6048,begin_service
26,6130,end_service
27,6309,arrival
27,6309,join_queue
27,6309,begin_service
27,6393,end_service
28,6831,arrival
28,6831,join_queue
28,6831,begin_service
28,6902,end_service
29,7164,arrival
29,7164,join_queue
29,7164,begin_service
30,7179,arrival
30,7179,join_queue
30,7179,begin_service
30,7239,end_service
29,7349,end_service
31,8313,arrival
31,8313,join_queue
31,8313,begin_service
32,8321,arrival
32,8321,join_queue
32,8321,begin_service
33,8332,arrival
33,8332,join_queue
31,8427,end_service
33,8427,begin_service
32,8575,end_service
33,8630,end_service
34,9092,arrival
34,9092,join_queue
34,9092,begin_service
34,9152,end_service
35,9338,arrival
35,9338,join_queue
35,9338,begin_service
35,9398,end_service
36,9638,arrival
36,9638,join_queue
36,9638,begin_service
36,9698,end_service
37,9721,arrival
37,9721,join_queue
37,9721,begin_service
38,9733,arrival
38,9733,join_queue
38,9733,begin_service
38,9793,end_service
37,9819,end_service
39,9971,arrival
39,9971,join_queue
39,9971,begin_service
39,10031,end_service
40,10069,arrival
40,10069,join_queue
40,10069,begin_service
40,10129,end_service
41,10198,arrival
41,10198,join_queue
41,10198,begin_service
41,10307,end_service
42,10389,arrival
42,10389,join_queue
42,10389,begin_service
42,10449,end_service
43,10522,arrival
43,10522,join_queue
43,10522,begin_service
43,10582,end_service
44,10656,arrival
44,10656,join_queue
44,10656,begin_service
44,10716,end_service
45,11382,arrival
45,11382,join_queue
45,11382,begin_service
45,11457,end_service
46,11568,arrival
46,11568,join_queue
46,11568,begin_service
46,11634,end_service
47,11636,arrival
47,11636,join_queue
47,11636,begin_service
47,11722,end_service
48,11819,arrival
48,11819,join_queue
48,11819,begin_service
48,12039,end_service
49,12333,arrival
49,12333,join_queue
49,12333,begin_service
49,12402,end_service
50,12732,arrival
50,12732,join_queue
50,12732,begin_service
50,12792,end_service
51,12847,arrival
51,12847,join_queue
51,12847,begin_service
52,12856,arrival
52,12856,join_queue
52,12856,begin_service
52,12916,end_service
51,12922,end_service
53,12929,arrival
53,12929,join_queue
53,12929,begin_service
53,13012,end_service
54,13390,arrival
54,13390,join_queue
54,13390,begin_service
55,13392,arrival
55,13392,join_queue
55,13392,begin_service
56,13419,arrival
56,13419,join_queue
54,13456,end_service
56,13456,begin_service
55,13486,end_service
56,13516,end_service
57,13781,arrival
57,13781,join_queue
57,13781,begin_service
57,13841,end_service
58,14004,arrival
58,14004,join_queue
58,14004,begin_service
58,14267,end_service
59,14742,arrival
59,14742,join_queue
59,14742,begin_service
59,14855,end_service
60,15012,arrival
60,15012,join_queue
60,15012,begin_service
60,15133,end_service
61,15146,arrival
61,15146,join_queue
61,15146,begin_service
62,15154,arrival
62,15154,join_queue
62,15154,begin_service
63,15197,arrival
63,15197,join_queue
61,15206,end_service
63,15206,begin_service
63,15388,end_service
62,15407,end_service
64,15568,arrival
64,15568,join_queue
64,15568,begin_service
65,15569,arrival
65,15569,join_queue
65,15569,begin_service
66,15577,arrival
66,15577,join_queue
65,15629,end_service
66,15629,begin_service
64,15632,end_service
67,15729,arrival
67,15729,join_queue
67,15729,begin_service
66,15749,end_service
67,15848,end_service
68,15902,arrival
68,15902,join_queue
68,15902,begin_service
68,15993,end_service
69,16113,arrival
69,16113,join_queue
69,16113,begin_service
69,16210,end_service
70,16303,arrival
70,16303,join_queue
70,16303,begin_service
71,16405,arrival
71,16405,join_queue
71,16405,begin_service
70,16487,end_service
71,16508,end_service
72,16632,arrival
72,16632,join_queue
72,16632,begin_service
72,16769,end_service
73,17149,arrival
73,17149,join_queue
73,17149,begin_service
73,17209,end_service
74,17336,arrival
74,17336,join_queue
74,17336,begin_service
75,17483,arrival
75,17483,join_queue
75,17483,begin_service
76,17532,arrival
76,17532,join_queue
77,17584,arrival
77,17584,join_queue
75,17586,end_service
76,17586,begin_service
74,17628,end_service
77,17628,begin_service
76,17678,end_service
77,17688,end_service
78,17803,arrival
78,17803,join_queue
78,17803,begin_service
78,17882,end_service
79,18051,arrival
79,18051,join_queue
79,18051,begin_service
80,18288,arrival
80,18288,join_queue
80,18288,begin_service
80,18348,end_service
79,18351,end_service
81,18362,arrival
81,18362,join_queue
81,18362,begin_service
81,18422,end_service
82,19654,arrival
82,19654,join_queue
82,19654,begin_service
82,19750,end_service
83,19936,arrival
83,19936,join_queue
83,19936,begin_service
83,19996,end_service
84,20379,arrival
84,20379,join_queue
84,20379,begin_service
84,20439,end_service
85,20679,arrival
85,20679,join_queue
85,20679,begin_service
86,20787,arrival
86,20787,join_queue
86,20787,begin_service
86,20847,end_service
85,20884,end_service
87,20946,arrival
87,20946,join_queue
87,20946,begin_service
87,21006,end_service
88,21752,arrival
88,21752,join_queue
88,21752,begin_service
88,21812,end_service
89,21887,arrival
89,21887,join_queue
89,21887,begin_service
90,21893,arrival
90,21893,join_queue
90,21893,begin_service
89,21947,end_service
90,21953,end_service
91,21978,arrival
91,21978,join_queue
91,21978,begin_service
91,22038,end_service
92,22387,arrival
92,22387,join_queue
92,22387,begin_service
92,22447,end_service
93,23041,arrival
93,23041,join_queue
93,23041,begin_service
93,23101,end_service
94,23453,arrival
94,23453,join_queue
94,23453,begin_service
95,23471,arrival
95,23471,join_queue
95,23471,begin_service
94,23513,end_service
96,23653,arrival
96,23653,join_queue
96,23653,begin_service
95,23771,end_service
96,23793,end_service
97,24131,arrival
97,24131,join_queue
97,24131,begin_service
98,24192,arrival
98,24192,join_queue
98,24192,begin_service
98,24252,end_service
97,24300,end_service
99,24728,arrival
99,24728,join_queue
99,24728,begin_service
100,24731,arrival
100,24731,join_queue
100,24731,begin_service
100,24791,end_service
99,24899,end_service
101,25316,arrival
101,25316,join_queue
101,25316,begin_service
101,25376,end_service
102,26348,arrival
102,26348,join_queue
102,26348,begin_service
102,26408,end_service
103,26575,arrival
103,26575,join_queue
103,26575,begin_service
103,26651,end_service
104,26851,arrival
104,26851,join_queue
104,26851,begin_service
104,26982,end_service
105,26996,arrival
105,26996,join_queue
105,26996,begin_service
106,27134,arrival
106,27134,join_queue
106,27134,begin_service
106,27194,end_service
107,27221,arrival
107,27221,join_queue
107,27221,begin_service
108,27282,arrival
108,27282,join_queue
105,27287,end_service
108,27287,begin_service
109,27374,arrival
109,27374,join_queue
107,27457,end_service
109,27457,begin_service
108,27587,end_service
110,27669,arrival
110,27669,join_queue
110,27669,begin_service
109,27671,end_service
110,27729,end_service
111,27951,arrival
111,27951,join_queue
111,27951,begin_service
111,28180,end_service
112,28286,arrival
112,28286,join_queue
112,28286,begin_service
112,28586,end_service
113,28752,arrival
113,28752,join_queue
113,28752,begin_service
114,28788,arrival
114,28788,join_queue
114,28788,begin_service
113,28816,end_service
115,28835,arrival
115,28835,join_queue
115,28835,begin_service
116,28943,arrival
116,28943,join_queue
117,29025,arrival
117,29025,join_queue
114,29059,end_service
116,29059,begin_service
116,29119,end_service
117,29119,begin_service
115,29135,end_service
117,29253,end_service
118,29376,arrival
118,29376,join_queue
118,29376,begin_service
118,29436,end_service
119,29562,arrival
119,29562,join_queue
119,29562,begin_service
119,29723,end_service
120,29918,arrival
120,29918,join_queue
120,29918,begin_service
120,29978,end_service
121,30023,arrival
121,30023,join_queue
121,30023,begin_service
121,30193,end_service
122,30291,arrival
122,30291,join_queue
122,30291,begin_service
122,30351,end_service
123,30484,arrival
123,30484,join_queue
123,30484,begin_service
124,30553,arrival
124,30553,join_queue
124,30553,begin_service
123,30590,end_service
124,30625,end_service
125,30834,arrival
125,30834,join_queue
125,30834,begin_service
125,30894,end_service
126,31119,arrival
126,31119,join_queue
126,31119,begin_service
126,31179,end_service
127,31380,arrival
127,31380,join_queue
127,31380,begin_service
127,31440,end_service
128,31573,arrival
128,31573,join_queue
128,31573,begin_service
129,31610,arrival
129,31610,join_queue
129,31610,begin_service
130,31624,arrival
130,31624,join_queue
128,31657,end_service
130,31657,begin_service
129,31670,end_service
130,31752,end_service
131,32063,arrival
131,32063,join_queue
131,32063,begin_service
131,32163,end_service
132,32296,arrival
132,32296,join_queue
132,32296,begin_service
133,32324,arrival
133,32324,join_queue
133,32324,begin_service
133,32384,end_service
132,32414,end_service
134,32596,arrival
134,32596,join_queue
134,32596,begin_service
134,32744,end_service
135,33131,arrival
135,33131,join_queue
135,33131,begin_service
136,33218,arrival
136,33218,join_queue
136,33218,begin_service
136,33278,end_service
135,33431,end_service
137,33809,arrival
137,33809,join_queue
137,33809,begin_service
138,33823,arrival
138,33823,join_queue
138,33823,begin_service
137,33869,end_service
138,33883,end_service
139,34269,arrival
139,34269,join_queue
