caseid,time,activity
1,416,arrival
1,416,join_queue
1,416,begin_service
2,475,arrival
2,475,join_queue
1,476,end_service
2,476,begin_service
2,536,end_service
3,664,arrival
3,664,join_queue
3,664,begin_service
4,714,arrival
4,714,join_queue
3,730,end_service
4,730,begin_service
4,811,end_service
5,937,arrival
5,937,join_queue
5,937,begin_service
6,1185,arrival
6,1185,join_queue
5,1230,end_service
6,1230,begin_service
6,1290,end_service
7,1539,arrival
7,1539,join_queue
7,1539,begin_service
7,1599,end_service
8,1668,arrival
8,1668,join_queue
8,1668,begin_service
8,1728,end_service
9,1777,arrival
9,1777,join_queue
9,1777,begin_service
9,1837,end_service
10,1985,arrival
10,1985,join_queue
10,1985,begin_service
11,2080,arrival
11,2080,join_queue
12,2124,arrival
12,2124,join_queue
10,2215,end_service
11,2215,begin_service
13,2282,arrival
13,2282,join_queue
11,2311,end_service
12,2311,begin_service
12,2380,end_service
13,2380,begin_service
13,2457,end_service
14,2503,arrival
14,2503,join_queue
14,2503,begin_service
14,2596,end_service
15,2985,arrival
15,2985,join_queue
15,2985,begin_service
15,3045,end_service
16,3144,arrival
16,3144,join_queue
16,3144,begin_service
16,3280,end_service
17,3354,arrival
17,3354,join_queue
17,3354,begin_service
18,3543,arrival
18,3543,join_queue
17,3647,end_service
18,3647,begin_service
18,3796,end_service
19,3909,arrival
19,3909,join_queue
19,3909,begin_service
20,3932,arrival
20,3932,join_queue
21,3993,arrival
21,3993,join_queue
22,4009,arrival
22,4009,join_queue
23,4025,arrival
23,4025,join_queue
24,4184,arrival
24,4184,join_queue
25,4188,arrival
25,4188,join_queue
19,4209,end_service
20,4209,begin_service
20,4336,end_service
21,4336,begin_service
26,4430,arrival
26,4430,join_queue
27,4499,arrival
27,4499,join_queue
21,4511,end_service
22,4511,begin_service
28,4539,arrival
28,4539,join_queue
29,4648,arrival
29,4648,join_queue
22,4793,end_service
23,4793,begin_service
30,4856,arrival
30,4856,join_queue
23,4875,end_service
24,4875,begin_service
24,4959,end_service
25,4959,begin_service
25,5092,end_service
26,5092,begin_service
26,5163,end_service
27,5163,begin_service
27,5223,end_service
28,5223,begin_service
31,5274,arrival
31,5274,join_queue
28,5408,end_service
29,5408,begin_service
29,5468,end_service
30,5468,begin_service
30,5528,end_service
31,5528,begin_service
31,5642,end_service
32,6181,arrival
32,6181,join_queue
32,6181,begin_service
33,6190,arrival
33,6190,join_queue
32,6435,end_service
33,6435,begin_service
33,6638,end_service
34,6798,arrival
34,6798,join_queue
34,6798,begin_service
34,6858,end_service
35,6994,arrival
35,6994,join_queue
35,6994,begin_service
35,7054,end_service
36,7234,arrival
36,7234,join_queue
36,7234,begin_service
36,7294,end_service
37,7301,arrival
37,7301,join_queue
37,7301,begin_service
38,7311,arrival
38,7311,join_queue
37,7399,end_service
38,7399,begin_service
38,7459,end_service
39,7501,arrival
39,7501,join_queue
39,7501,begin_service
39,7561,end_service
40,7579,arrival
40,7579,join_queue
40,7579,begin_service
40,7639,end_service
41,7682,arrival
41,7682,join_queue
41,7682,begin_service
41,7791,end_service
42,7835,arrival
42,7835,join_queue
42,7835,begin_service
42,7895,end_service
43,7941,arrival
43,7941,join_queue
43,7941,begin_service
43,8001,end_service
44,8048,arrival
44,8048,join_queue
44,8048,begin_service
44,8108,end_service
45,8629,arrival
45,8629,join_queue
45,8629,begin_service
45,8704,end_service
46,8777,arrival
46,8777,join_queue
46,8777,begin_service
47,8832,arrival
47,8832,join_queue
46,8843,end_service
47,8843,begin_service
47,8929,end_service
48,8979,arrival
48,8979,join_queue
48,8979,begin_service
48,9199,end_service
49,9390,arrival
49,9390,join_queue
49,9390,begin_service
49,9459,end_service
50,9709,arrival
50,9709,join_queue
50,9709,begin_service
50,9769,end_service
51,9801,arrival
51,9801,join_queue
51,9801,begin_service
52,9808,arrival
52,9808,join_queue
53,9866,arrival
53,9866,join_queue
54,9866,arrival
54,9866,join_queue
51,9876,end_service
52,9876,begin_service
52,9959,end_service
53,9959,begin_service
53,10019,end_service
54,10019,begin_service
54,10085,end_service
