caseid,time,activity
1,416,arrival
1,416,join_queue
1,416,begin_service
2,475,arrival
2,475,join_queue
2,475,begin_service
1,476,end_service
2,535,end_service
3,664,arrival
3,664,join_queue
3,664,begin_service
4,714,arrival
4,714,join_queue
4,714,begin_service
3,730,end_service
4,795,end_service
5,937,arrival
5,937,join_queue
5,937,begin_service
6,1185,arrival
6,1185,join_queue
6,1185,begin_service
5,1230,end_service
6,1245,end_service
7,1539,arrival
7,1539,join_queue
7,1539,begin_service
7,1599,end_service
8,1668,arrival
8,1668,join_queue
8,1668,begin_service
8,1728,end_service
9,1777,arrival
9,1777,join_queue
9,1777,begin_service
9,1837,end_service
10,1985,arrival
10,1985,join_queue
10,1985,begin_service
11,2080,arrival
11,2080,join_queue
11,2080,begin_service
12,2124,arrival
12,2124,join_queue
11,2159,end_service
12,2159,begin_service
10,2215,end_service
12,2270,end_service
13,2316,arrival
13,2316,join_queue
13,2316,begin_service
13,2393,end_service
14,2453,arrival
14,2453,join_queue
14,2453,begin_service
14,2546,end_service
15,2935,arrival
15,2935,join_queue
15,2935,begin_service
15,2995,end_service
16,3094,arrival
16,3094,join_queue
16,3094,begin_service
16,3230,end_service
17,3304,arrival
17,3304,join_queue
17,3304,begin_service
18,3493,arrival
18,3493,join_queue
18,3493,begin_service
17,3597,end_service
18,3642,end_service
19,3859,arrival
19,3859,join_queue
19,3859,begin_service
20,3882,arrival
20,3882,join_queue
20,3882,begin_service
20,3942,end_service
21,3943,arrival
21,3943,join_queue
21,3943,begin_service
22,3959,arrival
22,3959,join_queue
23,3963,arrival
23,3963,join_queue
21,4023,end_service
22,4023,begin_service
22,4150,end_service
23,4150,begin_service
19,4159,end_service
24,4205,arrival
24,4205,join_queue
24,4205,begin_service
24,4265,end_service
25,4274,arrival
25,4274,join_queue
25,4274,begin_service
23,4325,end_service
25,4334,end_service
26,4838,arrival
26,4838,join_queue
26,4838,begin_service
26,4920,end_service
27,5046,arrival
27,5046,join_queue
27,5046,begin_service
27,5130,end_service
28,5464,arrival
28,5464,join_queue
28,5464,begin_service
28,5535,end_service
29,5731,arrival
29,5731,join_queue
29,5731,begin_service
30,5743,arrival
30,5743,join_queue
30,5743,begin_service
30,5803,end_service
29,5916,end_service
31,6650,arrival
31,6650,join_queue
31,6650,begin_service
32,6656,arrival
32,6656,join_queue
32,6656,begin_service
33,6665,arrival
33,6665,join_queue
31,6764,end_service
33,6764,begin_service
32,6910,end_service
33,6967,end_service
34,7273,arrival
34,7273,join_queue
34,7273,begin_service
34,7333,end_service
35,7469,arrival
35,7469,join_queue
35,7469,begin_service
35,7529,end_service
36,7709,arrival
36,7709,join_queue
36,7709,begin_service
36,7769,end_service
37,7776,arrival
37,7776,join_queue
37,7776,begin_service
38,7786,arrival
38,7786,join_queue
38,7786,begin_service
38,7846,end_service
37,7874,end_service
39,7976,arrival
39,7976,join_queue
39,7976,begin_service
39,8036,end_service
40,8054,arrival
40,8054,join_queue
40,8054,begin_service
40,8114,end_service
41,8157,arrival
41,8157,join_queue
41,8157,begin_service
41,8266,end_service
42,8310,arrival
42,8310,join_queue
42,8310,begin_service
42,8370,end_service
43,8416,arrival
43,8416,join_queue
43,8416,begin_service
43,8476,end_service
44,8523,arrival
44,8523,join_queue
44,8523,begin_service
44,8583,end_service
45,9104,arrival
45,9104,join_queue
45,9104,begin_service
45,9179,end_service
46,9252,arrival
46,9252,join_queue
46,9252,begin_service
47,9307,arrival
47,9307,join_queue
47,9307,begin_service
46,9318,end_service
47,9393,end_service
48,9454,arrival
48,9454,join_queue
48,9454,begin_service
48,9674,end_service
49,9865,arrival
49,9865,join_queue
49,9865,begin_service
49,9934,end_service
50,10184,arrival
50,10184,join_queue
50,10184,begin_service
50,10244,end_service
51,10276,arrival
51,10276,join_queue
51,10276,begin_service
52,10283,arrival
52,10283,join_queue
52,10283,begin_service
53,10341,arrival
53,10341,join_queue
52,10343,end_service
53,10343,begin_service
51,10351,end_service
53,10426,end_service
54,10709,arrival
54,10709,join_queue
54,10709,begin_service
55,10711,arrival
