caseid,time,activity
1,208,arrival
1,208,join_queue
1,208,begin_service
2,238,arrival
2,238,join_queue
1,268,end_service
2,268,begin_service
2,328,end_service
3,333,arrival
3,333,join_queue
3,333,begin_service
4,358,arrival
4,358,join_queue
3,399,end_service
4,399,begin_service
5,470,arrival
5,470,join_queue
4,480,end_service
5,480,begin_service
6,594,arrival
6,594,join_queue
7,771,arrival
7,771,join_queue
5,773,end_service
6,773,begin_service
8,812,arrival
8,812,join_queue
6,837,end_service
7,837,begin_service
9,860,arrival
9,860,join_queue
7,897,end_service
8,897,begin_service
10,905,arrival
10,905,join_queue
11,919,arrival
11,919,join_queue
12,966,arrival
12,966,join_queue
8,1001,end_service
9,1001,begin_service
9,1061,end_service
10,1061,begin_service
10,1140,end_service
11,1140,begin_service
13,1196,arrival
13,1196,join_queue
11,1236,end_service
12,1236,begin_service
12,1305,end_service
13,1305,begin_service
14,1307,arrival
14,1307,join_queue
13,1382,end_service
14,1382,begin_service
14,1475,end_service
15,1548,arrival
15,1548,join_queue
15,1548,begin_service
15,1608,end_service
16,1628,arrival
16,1628,join_queue
16,1628,begin_service
17,1733,arrival
17,1733,join_queue
16,1764,end_service
17,1764,begin_service
18,1827,arrival
18,1827,join_queue
19,2010,arrival
19,2010,join_queue
17,2057,end_service
18,2057,begin_service
18,2117,end_service
19,2117,begin_service
20,2159,arrival
20,2159,join_queue
21,2189,arrival
21,2189,join_queue
22,2197,arrival
22,2197,join_queue
23,2205,arrival
23,2205,join_queue
24,2285,arrival
24,2285,join_queue
25,2287,arrival
25,2287,join_queue
26,2408,arrival
26,2408,join_queue
19,2417,end_service
20,2417,begin_service
27,2535,arrival
27,2535,join_queue
28,2569,arrival
28,2569,join_queue
29,2589,arrival
29,2589,join_queue
20,2592,end_service
21,2592,begin_service
21,2652,end_service
22,2652,begin_service
22,2756,end_service
23,2756,begin_service
23,2838,end_service
24,2838,begin_service
30,2871,arrival
30,2871,join_queue
31,2955,arrival
31,2955,join_queue
24,3047,end_service
25,3047,begin_service
32,3088,arrival
32,3088,join_queue
33,3094,arrival
33,3094,join_queue
25,3118,end_service
26,3118,begin_service
34,3279,arrival
34,3279,join_queue
35,3296,arrival
35,3296,join_queue
36,3299,arrival
36,3299,join_queue
37,3413,arrival
37,3413,balk
26,3418,end_service
38,3418,arrival
38,3418,balk
27,3418,begin_service
39,3672,arrival
39,3672,join_queue
27,3718,end_service
28,3718,begin_service
28,3816,end_service
29,3816,begin_service
40,3875,arrival
40,3875,join_queue
29,3876,end_service
30,3876,begin_service
30,3936,end_service
31,3936,begin_service
41,3995,arrival
41,3995,join_queue
31,3996,end_service
32,3996,begin_service
42,4040,arrival
42,4040,join_queue
32,4056,end_service
33,4056,begin_service
43,4138,arrival
43,4138,join_queue
33,4151,end_service
34,4151,begin_service
44,4161,arrival
44,4161,join_queue
45,4177,arrival
45,4177,join_queue
34,4211,end_service
35,4211,begin_service
46,4229,arrival
46,4229,join_queue
35,4271,end_service
36,4271,begin_service
47,4305,arrival
47,4305,join_queue
48,4358,arrival
48,4358,join_queue
36,4380,end_service
39,4380,begin_service
49,4404,arrival
49,4404,join_queue
50,4433,arrival
50,4433,balk
39,4440,end_service
40,4440,begin_service
40,4500,end_service
41,4500,begin_service
41,4574,end_service
42,4574,begin_service
42,4649,end_service
43,4649,begin_service
43,4709,end_service
44,4709,begin_service
51,4723,arrival
51,4723,join_queue
44,4775,end_service
45,4775,begin_service
52,4796,arrival
52,4796,join_queue
45,4861,end_service
46,4861,begin_service
53,5001,arrival
53,5001,join_queue
46,5081,end_service
47,5081,begin_service
47,5150,end_service
48,5150,begin_service
54,5161,arrival
54,5161,join_queue
55,5191,arrival
55,5191,join_queue
56,5195,arrival
56,5195,join_queue
48,5210,end_service
49,5210,begin_service
57,5270,arrival
49,5270,end_service
57,5270,join_queue
58,5270,arrival
51,5270,begin_service
58,5270,join_queue
59,5353,arrival
59,5353,join_queue
60,5354,arrival
60,5354,join_queue
61,5420,arrival
61,5420,join_queue
62,5431,arrival
62,5431,balk
51,5454,end_service
52,5454,begin_service
63,5525,arrival
63,5525,join_queue
64,5585,arrival
