caseid,time,activity
1,104,arrival
1,104,join_queue
1,104,begin_service
2,119,arrival
2,119,join_queue
2,119,begin_service
1,164,end_service
3,166,arrival
3,166,join_queue
3,166,begin_service
4,178,arrival
4,178,join_queue
4,178,begin_service
2,179,end_service
3,232,end_service
5,234,arrival
5,234,join_queue
5,234,begin_service
4,259,end_service
6,296,arrival
6,296,join_queue
6,296,begin_service
6,356,end_service
7,384,arrival
7,384,join_queue
7,384,begin_service
8,416,arrival
8,416,join_queue
8,416,begin_service
9,443,arrival
9,443,join_queue
7,444,end_service
9,444,begin_service
8,476,end_service
10,495,arrival
10,495,join_queue
10,495,begin_service
9,504,end_service
11,519,arrival
11,519,join_queue
11,519,begin_service
5,527,end_service
12,530,arrival
12,530,join_queue
12,530,begin_service
13,578,arrival
13,578,join_queue
11,598,end_service
13,598,begin_service
14,612,arrival
14,612,join_queue
12,641,end_service
14,641,begin_service
13,675,end_service
10,725,end_service
15,733,arrival
15,733,join_queue
15,733,begin_service
14,734,end_service
16,773,arrival
16,773,join_queue
16,773,begin_service
15,793,end_service
17,825,arrival
17,825,join_queue
17,825,begin_service
18,872,arrival
18,872,join_queue
18,872,begin_service
16,909,end_service
19,963,arrival
19,963,join_queue
19,963,begin_service
20,969,arrival
20,969,join_queue
21,984,arrival
21,984,join_queue
22,988,arrival
22,988,join_queue
23,992,arrival
23,992,join_queue
18,1021,end_service
20,1021,begin_service
24,1032,arrival
24,1032,join_queue
20,1081,end_service
21,1081,begin_service
25,1093,arrival
25,1093,join_queue
17,1118,end_service
22,1118,begin_service
22,1178,end_service
23,1178,begin_service
26,1181,arrival
26,1181,join_queue
21,1208,end_service
24,1208,begin_service
23,1238,end_service
25,1238,begin_service
19,1263,end_service
26,1263,begin_service
24,1268,end_service
27,1322,arrival
27,1322,join_queue
27,1322,begin_service
25,1342,end_service
26,1345,end_service
27,1406,end_service
28,1426,arrival
28,1426,join_queue
28,1426,begin_service
29,1493,arrival
29,1493,join_queue
29,1493,begin_service
30,1496,arrival
30,1496,join_queue
30,1496,begin_service
28,1497,end_service
30,1556,end_service
29,1678,end_service
31,1723,arrival
31,1723,join_queue
31,1723,begin_service
32,1725,arrival
32,1725,join_queue
32,1725,begin_service
33,1727,arrival
33,1727,join_queue
33,1727,begin_service
31,1837,end_service
34,1879,arrival
34,1879,join_queue
34,1879,begin_service
35,1928,arrival
35,1928,join_queue
33,1930,end_service
35,1930,begin_service
34,1939,end_service
32,1979,end_service
36,1988,arrival
36,1988,join_queue
36,1988,begin_service
35,1990,end_service
37,2005,arrival
37,2005,join_queue
37,2005,begin_service
38,2007,arrival
38,2007,join_queue
38,2007,begin_service
36,2048,end_service
39,2055,arrival
39,2055,join_queue
39,2055,begin_service
38,2067,end_service
40,2075,arrival
40,2075,join_queue
40,2075,begin_service
41,2101,arrival
41,2101,join_queue
37,2103,end_service
41,2103,begin_service
39,2115,end_service
40,2135,end_service
42,2139,arrival
42,2139,join_queue
42,2139,begin_service
43,2166,arrival
43,2166,join_queue
43,2166,begin_service
44,2193,arrival
44,2193,join_queue
42,2199,end_service
44,2199,begin_service
41,2212,end_service
43,2226,end_service
44,2259,end_service
45,2338,arrival
45,2338,join_queue
45,2338,begin_service
46,2375,arrival
46,2375,join_queue
46,2375,begin_service
47,2389,arrival
47,2389,join_queue
47,2389,begin_service
45,2413,end_service
48,2426,arrival
48,2426,join_queue
48,2426,begin_service
46,2441,end_service
47,2475,end_service
49,2529,arrival
49,2529,join_queue
49,2529,begin_service
49,2598,end_service
50,2609,arrival
50,2609,join_queue
50,2609,begin_service
51,2632,arrival
51,2632,join_queue
51,2632,begin_service
52,2634,arrival
52,2634,join_queue
48,2646,end_service
52,2646,begin_service
53,2649,arrival
53,2649,join_queue
50,2669,end_service
53,2669,begin_service
52,2706,end_service
51,2707,end_service
54,2741,arrival
54,2741,join_queue
55,2741,arrival
54,2741,begin_service
55,2741,join_queue
55,2741,begin_service
56,2746,arrival
56,2746,join_queue
53,2752,end_service
56,2752,begin_service
54,2807,end_service
56,2812,end_service
57,2818,arrival
57,2818,join_queue
57,2818,begin_service
55,2835,end_service
58,2863,arrival
58,2863,join_queue
58,2863,begin_service
57,2878,end_service
59,3011,arrival
59,3011,join_queue
59,3011,begin_service
60,3065,arrival
60,3065,join_queue
60,3065,begin_service
61,3092,arrival
61,3092,join_queue
62,3094,arrival
62,3094,join_queue
63,3104,arrival
63,3104,join_queue
64,3113,arrival
64,3113,join_queue
59,3124,end_service
61,3124,begin_service
58,3126,end_service
62,3126,begin_service
60,3186,end_service
63,3186,begin_service
65,3239,arrival
65,3239,join_queue
63,3246,end_service
64,3246,begin_service
66,3271,arrival
66,3271,join_queue
61,3272,end_service
65,3272,begin_service
67,3288,arrival
67,3288,join_queue
64,3306,end_service
66,3306,begin_service
62,3308,end_service
67,3308,begin_service
65,3333,end_service
68,3348,arrival
68,3348,join_queue
68,3348,begin_service
66,3375,end_service
69,3390,arrival
69,3390,join_queue
69,3390,begin_service
67,3427,end_service
70,3428,arrival
70,3428,join_queue
70,3428,begin_service
68,3439,end_service
71,3448,arrival
71,3448,join_queue
71,3448,begin_service
69,3487,end_service
72,3493,arrival
72,3493,join_queue
72,3493,begin_service
71,3551,end_service
73,3596,arrival
73,3596,join_queue
73,3596,begin_service
70,3612,end_service
72,3630,end_service
74,3633,arrival
74,3633,join_queue
74,3633,begin_service
73,3656,end_service
75,3662,arrival
75,3662,join_queue
75,3662,begin_service
76,3672,arrival
76,3672,join_queue
76,3672,begin_service
77,3682,arrival
77,3682,join_queue
78,3728,arrival
78,3728,join_queue
79,3749,arrival
79,3749,join_queue
76,3760,end_service
77,3760,begin_service
75,3765,end_service
78,3765,begin_service
80,3799,arrival
80,3799,join_queue
77,3839,end_service
79,3839,begin_service
78,3860,end_service
80,3860,begin_service
79,3899,end_service
80,3920,end_service
74,3925,end_service
81,3960,arrival
81,3960,join_queue
81,3960,begin_service
81,4020,end_service
82,4218,arrival
82,4218,join_queue
82,4218,begin_service
83,4274,arrival
83,4274,join_queue
83,4274,begin_service
82,4314,end_service
83,4334,end_service
84,4363,arrival
84,4363,join_queue
84,4363,begin_service
85,4423,arrival
84,4423,end_service
85,4423,join_queue
85,4423,begin_service
86,4445,arrival
86,4445,join_queue
86,4445,begin_service
87,4477,arrival
87,4477,join_queue
87,4477,begin_service
86,4505,end_service
87,4537,end_service
85,4628,end_service
88,4638,arrival
88,4638,join_queue
88,4638,begin_service
89,4665,arrival
89,4665,join_queue
89,4665,begin_service
90,4666,arrival
90,4666,join_queue
90,4666,begin_service
91,4683,arrival
91,4683,join_queue
88,4698,end_service
91,4698,begin_service
89,4725,end_service
90,4726,end_service
91,4758,end_service
92,4765,arrival
92,4765,join_queue
92,4765,begin_service
92,4825,end_service
93,4896,arrival
93,4896,join_queue
93,4896,begin_service
93,4956,end_service
94,4978,arrival
94,4978,join_queue
94,4978,begin_service
95,4982,arrival
95,4982,join_queue
95,4982,begin_service
96,5018,arrival
96,5018,join_queue
96,5018,begin_service
94,5038,end_service
97,5114,arrival
97,5114,join_queue
97,5114,begin_service
98,5126,arrival
98,5126,join_queue
96,5158,end_service
98,5158,begin_service
98,5218,end_service
99,5233,arrival
99,5233,join_queue
99,5233,begin_service
100,5234,arrival
100,5234,join_queue
95,5282,end_service
100,5282,begin_service
97,5283,end_service
100,5342,end_service
101,5351,arrival
101,5351,join_queue
101,5351,begin_service
99,5404,end_service
101,5411,end_service
102,5557,arrival
102,5557,join_queue
102,5557,begin_service
103,5602,arrival
103,5602,join_queue
103,5602,begin_service
102,5617,end_service
104,5657,arrival
104,5657,join_queue
104,5657,begin_service
103,5678,end_service
105,5686,arrival
105,5686,join_queue
105,5686,begin_service
106,5714,arrival
106,5714,join_queue
106,5714,begin_service
107,5731,arrival
107,5731,join_queue
108,5743,arrival
108,5743,join_queue
106,5774,end_service
107,5774,begin_service
104,5788,end_service
108,5788,begin_service
107,5834,end_service
109,5861,arrival
109,5861,join_queue
109,5861,begin_service
110,5920,arrival
110,5920,join_queue
111,5976,arrival
111,5976,join_queue
105,5977,end_service
110,5977,begin_service
112,5998,arrival
112,5998,join_queue
109,6075,end_service
111,6075,begin_service
108,6088,end_service
112,6088,begin_service
110,6111,end_service
113,6112,arrival
113,6112,join_queue
113,6112,begin_service
114,6119,arrival
114,6119,join_queue
115,6128,arrival
115,6128,join_queue
113,6176,end_service
114,6176,begin_service
114,6236,end_service
115,6236,begin_service
111,6261,end_service
116,6263,arrival
116,6263,join_queue
116,6263,begin_service
117,6279,arrival
117,6279,join_queue
118,6308,arrival
118,6308,join_queue
119,6375,arrival
119,6375,join_queue
112,6388,end_service
117,6388,begin_service
116,6403,end_service
118,6403,begin_service
120,6412,arrival
120,6412,join_queue
117,6448,end_service
119,6448,begin_service
121,6492,arrival
121,6492,join_queue
119,6508,end_service
120,6508,begin_service
122,6515,arrival
122,6515,join_queue
115,6536,end_service
121,6536,begin_service
118,6545,end_service
122,6545,begin_service
123,6600,arrival
123,6600,join_queue
122,6605,end_service
123,6605,begin_service
121,6613,end_service
124,6614,arrival
124,6614,join_queue
124,6614,begin_service
120,6615,end_service
125,6670,arrival
125,6670,join_queue
125,6670,begin_service
124,6686,end_service
123,6711,end_service
126,6727,arrival
126,6727,join_queue
126,6727,begin_service
125,6730,end_service
127,6779,arrival
127,6779,join_queue
127,6779,begin_service
126,6787,end_service
128,6818,arrival
128,6818,join_queue
128,6818,begin_service
129,6825,arrival
129,6825,join_queue
129,6825,begin_service
130,6828,arrival
130,6828,join_queue
127,6839,end_service
130,6839,begin_service
129,6885,end_service
128,6902,end_service
131,6916,arrival
131,6916,join_queue
131,6916,begin_service
130,6934,end_service
132,6963,arrival
132,6963,join_queue
132,6963,begin_service
133,6969,arrival
133,6969,join_queue
133,6969,begin_service
131,7016,end_service
134,7023,arrival
134,7023,join_queue
134,7023,begin_service
133,7029,end_service
132,7081,end_service
135,7130,arrival
135,7130,join_queue
135,7130,begin_service
136,7147,arrival
136,7147,join_queue
136,7147,begin_service
134,7171,end_service
136,7207,end_service
137,7265,arrival
137,7265,join_queue
137,7265,begin_service
138,7268,arrival
138,7268,join_queue
138,7268,begin_service
137,7325,end_service
138,7328,end_service
139,7357,arrival
139,7357,join_queue
139,7357,begin_service
139,7417,end_service
135,7430,end_service
140,7486,arrival
140,7486,join_queue
140,7486,begin_service
141,7579,arrival
141,7579,join_queue
141,7579,begin_service
142,7590,arrival
142,7590,join_queue
142,7590,begin_service
142,7650,end_service
140,7672,end_service
141,7672,end_service
143,7722,arrival
143,7722,join_queue
143,7722,begin_service
143,7782,end_service
144,7846,arrival
144,7846,join_queue
144,7846,begin_service
145,7850,arrival
145,7850,join_queue
145,7850,begin_service
146,7892,arrival
146,7892,join_queue
146,7892,begin_service
144,7906,end_service
145,7910,end_service
147,8001,arrival
147,8001,join_queue
147,8001,begin_service
147,8061,end_service
146,8106,end_service
148,8132,arrival
148,8132,join_queue
148,8132,begin_service
149,8202,arrival
149,8202,join_queue
149,8202,begin_service
150,8203,arrival
150,8203,join_queue
150,8203,begin_service
150,8263,end_service
148,8272,end_service
151,8306,arrival
151,8306,join_queue
152,8306,arrival
151,8306,begin_service
152,8306,join_queue
152,8306,begin_service
149,8316,end_service
153,8325,arrival
153,8325,join_queue
153,8325,begin_service
154,8332,arrival
154,8332,join_queue
155,8349,arrival
155,8349,join_queue
153,8385,end_service
154,8385,begin_service
152,8423,end_service
155,8423,begin_service
154,8454,end_service
156,8461,arrival
156,8461,join_queue
156,8461,begin_service
155,8483,end_service
157,8492,arrival
157,8492,join_queue
157,8492,begin_service
158,8508,arrival
158,8508,join_queue
