caseid,time,activity
1,208,arrival
1,208,join_queue
1,208,begin_service
2,238,arrival
2,238,join_queue
2,238,begin_service
1,268,end_service
2,298,end_service
3,333,arrival
3,333,join_queue
3,333,begin_service
4,358,arrival
4,358,join_queue
4,358,begin_service
3,399,end_service
4,439,end_service
5,470,arrival
5,470,join_queue
5,470,begin_service
6,594,arrival
6,594,join_queue
6,594,begin_service
6,654,end_service
5,763,end_service
7,771,arrival
7,771,join_queue
7,771,begin_service
7,831,end_service
8,835,arrival
8,835,join_queue
8,835,begin_service
9,890,arrival
9,890,join_queue
9,890,begin_service
8,895,end_service
9,950,end_service
10,994,arrival
10,994,join_queue
10,994,begin_service
11,1041,arrival
11,1041,join_queue
11,1041,begin_service
12,1063,arrival
12,1063,join_queue
11,1120,end_service
12,1120,begin_service
13,1159,arrival
13,1159,join_queue
10,1224,end_service
13,1224,begin_service
14,1228,arrival
14,1228,join_queue
12,1231,end_service
14,1231,begin_service
13,1301,end_service
14,1324,end_service
15,1469,arrival
15,1469,join_queue
15,1469,begin_service
15,1529,end_service
16,1549,arrival
16,1549,join_queue
16,1549,begin_service
17,1654,arrival
17,1654,join_queue
17,1654,begin_service
16,1685,end_service
18,1748,arrival
18,1748,join_queue
18,1748,begin_service
18,1897,end_service
19,1931,arrival
19,1931,join_queue
19,1931,begin_service
20,1943,arrival
20,1943,join_queue
17,1947,end_service
20,1947,begin_service
21,1973,arrival
21,1973,join_queue
22,1981,arrival
22,1981,join_queue
20,2007,end_service
21,2007,begin_service
23,2061,arrival
23,2061,join_queue
21,2067,end_service
22,2067,begin_service
24,2182,arrival
24,2182,join_queue
22,2194,end_service
23,2194,begin_service
19,2231,end_service
24,2231,begin_service
23,2254,end_service
24,2291,end_service
25,2357,arrival
25,2357,join_queue
25,2357,begin_service
25,2417,end_service
26,2639,arrival
26,2639,join_queue
26,2639,begin_service
26,2721,end_service
27,2743,arrival
27,2743,join_queue
27,2743,begin_service
27,2827,end_service
28,2952,arrival
28,2952,join_queue
28,2952,begin_service
28,3023,end_service
29,3085,arrival
29,3085,join_queue
29,3085,begin_service
30,3091,arrival
30,3091,join_queue
30,3091,begin_service
30,3151,end_service
29,3270,end_service
31,3545,arrival
31,3545,join_queue
31,3545,begin_service
32,3548,arrival
32,3548,join_queue
32,3548,begin_service
33,3553,arrival
33,3553,join_queue
31,3659,end_service
33,3659,begin_service
32,3802,end_service
34,3857,arrival
34,3857,join_queue
34,3857,begin_service
33,3862,end_service
34,3917,end_service
35,3955,arrival
35,3955,join_queue
35,3955,begin_service
35,4015,end_service
36,4075,arrival
36,4075,join_queue
36,4075,begin_service
37,4108,arrival
37,4108,join_queue
37,4108,begin_service
38,4113,arrival
38,4113,join_queue
36,4135,end_service
38,4135,begin_service
38,4195,end_service
37,4206,end_service
39,4208,arrival
39,4208,join_queue
39,4208,begin_service
40,4247,arrival
40,4247,join_queue
40,4247,begin_service
39,4268,end_service
41,4299,arrival
41,4299,join_queue
41,4299,begin_service
40,4307,end_service
42,4375,arrival
42,4375,join_queue
42,4375,begin_service
41,4408,end_service
43,4428,arrival
43,4428,join_queue
43,4428,begin_service
42,4435,end_service
44,4482,arrival
44,4482,join_queue
44,4482,begin_service
43,4488,end_service
44,4542,end_service
45,4772,arrival
45,4772,join_queue
45,4772,begin_service
46,4846,arrival
46,4846,join_queue
46,4846,begin_service
45,4847,end_service
47,4873,arrival
47,4873,join_queue
47,4873,begin_service
46,4912,end_service
48,4946,arrival
48,4946,join_queue
48,4946,begin_service
47,4959,end_service
49,5151,arrival
49,5151,join_queue
49,5151,begin_service
48,5166,end_service
49,5220,end_service
50,5311,arrival
50,5311,join_queue
50,5311,begin_service
51,5357,arrival
51,5357,join_queue
51,5357,begin_service
52,5361,arrival
52,5361,join_queue
50,5371,end_service
52,5371,begin_service
53,5390,arrival
53,5390,join_queue
52,5431,end_service
53,5431,begin_service
51,5432,end_service
53,5514,end_service
54,5574,arrival
54,5574,join_queue
54,5574,begin_service
55,5575,arrival
55,5575,join_queue
55,5575,begin_service
56,5586,arrival
56,5586,join_queue
54,5640,end_service
56,5640,begin_service
55,5669,end_service
