caseid,time,activity
1,624,arrival
1,624,join_queue
1,624,begin_service
1,684,end_service
2,713,arrival
2,713,join_queue
2,713,begin_service
2,773,end_service
3,997,arrival
3,997,join_queue
3,997,begin_service
3,1063,end_service
4,1072,arrival
4,1072,join_queue
4,1072,begin_service
4,1153,end_service
5,1407,arrival
5,1407,join_queue
5,1407,begin_service
5,1700,end_service
6,1779,arrival
6,1779,join_queue
6,1779,begin_service
6,1839,end_service
7,2310,arrival
7,2310,join_queue
7,2310,begin_service
7,2370,end_service
8,2503,arrival
8,2503,join_queue
8,2503,begin_service
8,2563,end_service
9,2667,arrival
9,2667,join_queue
9,2667,begin_service
9,2727,end_service
10,2980,arrival
10,2980,join_queue
10,2980,begin_service
11,3122,arrival
11,3122,join_queue
12,3187,arrival
12,3187,join_queue
10,3210,end_service
11,3210,begin_service
11,3306,end_service
12,3306,begin_service
12,3417,end_service
13,3424,arrival
13,3424,join_queue
13,3424,begin_service
13,3501,end_service
14,3630,arrival
14,3630,join_queue
14,3630,begin_service
14,3723,end_service
15,4354,arrival
15,4354,join_queue
15,4354,begin_service
15,4414,end_service
16,4593,arrival
16,4593,join_queue
16,4593,begin_service
16,4729,end_service
17,4907,arrival
17,4907,join_queue
17,4907,begin_service
18,5190,arrival
18,5190,join_queue
17,5200,end_service
18,5200,begin_service
18,5349,end_service
19,5739,arrival
19,5739,join_queue
19,5739,begin_service
20,5774,arrival
20,5774,join_queue
21,5865,arrival
21,5865,join_queue
22,5890,arrival
22,5890,join_queue
23,5914,arrival
23,5914,join_queue
19,6039,end_service
20,6039,begin_service
20,6099,end_service
21,6099,begin_service
24,6153,arrival
24,6153,join_queue
21,6220,end_service
22,6220,begin_service
22,6395,end_service
23,6395,begin_service
23,6455,end_service
24,6455,begin_service
24,6515,end_service
25,6534,arrival
25,6534,join_queue
25,6534,begin_service
25,6594,end_service
26,7380,arrival
26,7380,join_queue
26,7380,begin_service
26,7462,end_service
27,7693,arrival
27,7693,join_queue
27,7693,begin_service
27,7777,end_service
28,8320,arrival
28,8320,join_queue
28,8320,begin_service
28,8391,end_service
29,8720,arrival
29,8720,join_queue
29,8720,begin_service
30,8739,arrival
30,8739,join_queue
29,8905,end_service
30,8905,begin_service
30,8965,end_service
31,10100,arrival
31,10100,join_queue
31,10100,begin_service
32,10109,arrival
32,10109,join_queue
33,10123,arrival
33,10123,join_queue
31,10214,end_service
32,10214,begin_service
32,10514,end_service
33,10514,begin_service
33,10717,end_service
34,10884,arrival
34,10884,join_queue
34,10884,begin_service
34,10944,end_service
35,11179,arrival
35,11179,join_queue
35,11179,begin_service
35,11239,end_service
36,11539,arrival
36,11539,join_queue
36,11539,begin_service
36,11599,end_service
37,11639,arrival
37,11639,join_queue
37,11639,begin_service
38,11654,arrival
38,11654,join_queue
37,11737,end_service
38,11737,begin_service
38,11797,end_service
39,11939,arrival
39,11939,join_queue
39,11939,begin_service
39,11999,end_service
40,12056,arrival
40,12056,join_queue
40,12056,begin_service
40,12116,end_service
41,12211,arrival
41,12211,join_queue
41,12211,begin_service
41,12320,end_service
42,12440,arrival
42,12440,join_queue
42,12440,begin_service
42,12500,end_service
43,12599,arrival
43,12599,join_queue
43,12599,begin_service
43,12659,end_service
44,12760,arrival
44,12760,join_queue
44,12760,begin_service
44,12820,end_service
45,13631,arrival
45,13631,join_queue
45,13631,begin_service
45,13706,end_service
46,13854,arrival
46,13854,join_queue
46,13854,begin_service
46,13920,end_service
47,13936,arrival
47,13936,join_queue
47,13936,begin_service
47,14022,end_service
48,14156,arrival
48,14156,join_queue
48,14156,begin_service
48,14376,end_service
49,14772,arrival
49,14772,join_queue
49,14772,begin_service
49,14841,end_service
50,15251,arrival
50,15251,join_queue
50,15251,begin_service
50,15311,end_service
51,15389,arrival
51,15389,join_queue
51,15389,begin_service
52,15400,arrival
52,15400,join_queue
51,15464,end_service
52,15464,begin_service
53,15487,arrival
53,15487,join_queue
52,15524,end_service
53,15524,begin_service
53,15607,end_service
54,16040,arrival
54,16040,join_queue
54,16040,begin_service
55,16043,arrival
55,16043,join_queue
56,16075,arrival
56,16075,join_queue
54,16106,end_service
55,16106,begin_service
55,16251,end_service
56,16251,begin_service
56,16311,end_service
57,16358,arrival
57,16358,join_queue
57,16358,begin_service
57,16418,end_service
58,16626,arrival
58,16626,join_queue
58,16626,begin_service
58,16889,end_service
59,17511,arrival
59,17511,join_queue
59,17511,begin_service
59,17624,end_service
60,17835,arrival
60,17835,join_queue
60,17835,begin_service
60,17956,end_service
61,17996,arrival
61,17996,join_queue
61,17996,begin_service
62,18005,arrival
62,18005,join_queue
61,18056,end_service
63,18056,arrival
63,18056,join_queue
62,18056,begin_service
62,18204,end_service
63,18204,begin_service
63,18386,end_service
64,18815,arrival
64,18815,join_queue
64,18815,begin_service
65,18817,arrival
65,18817,join_queue
66,18827,arrival
66,18827,join_queue
64,18879,end_service
65,18879,begin_service
67,18926,arrival
67,18926,join_queue
65,18940,end_service
66,18940,begin_service
66,19009,end_service
67,19009,begin_service
67,19128,end_service
68,19286,arrival
68,19286,join_queue
68,19286,begin_service
68,19377,end_service
69,19539,arrival
69,19539,join_queue
69,19539,begin_service
69,19636,end_service
70,19766,arrival
70,19766,join_queue
70,19766,begin_service
71,19889,arrival
71,19889,join_queue
70,19950,end_service
71,19950,begin_service
71,20053,end_service
72,20161,arrival
72,20161,join_queue
72,20161,begin_service
72,20298,end_service
73,20781,arrival
73,20781,join_queue
73,20781,begin_service
73,20841,end_service
74,21006,arrival
74,21006,join_queue
74,21006,begin_service
75,21183,arrival
75,21183,join_queue
76,21242,arrival
76,21242,join_queue
74,21298,end_service
75,21298,begin_service
75,21358,end_service
76,21358,begin_service
76,21446,end_service
77,21551,arrival
77,21551,join_queue
77,21551,begin_service
77,21611,end_service
78,21826,arrival
78,21826,join_queue
78,21826,begin_service
78,21905,end_service
79,22124,arrival
79,22124,join_queue
79,22124,begin_service
80,22409,arrival
80,22409,join_queue
79,22424,end_service
80,22424,begin_service
80,22484,end_service
81,22497,arrival
81,22497,join_queue
81,22497,begin_service
81,22557,end_service
82,24047,arrival
82,24047,join_queue
82,24047,begin_service
82,24143,end_service
83,24385,arrival
83,24385,join_queue
83,24385,begin_service
83,24445,end_service
84,24916,arrival
84,24916,join_queue
84,24916,begin_service
84,24976,end_service
85,25276,arrival
85,25276,join_queue
85,25276,begin_service
86,25405,arrival
86,25405,join_queue
85,25481,end_service
86,25481,begin_service
86,25541,end_service
87,25595,arrival
87,25595,join_queue
87,25595,begin_service
87,25655,end_service
88,26562,arrival
88,26562,join_queue
88,26562,begin_service
88,26622,end_service
89,26724,arrival
89,26724,join_queue
89,26724,begin_service
90,26731,arrival
90,26731,join_queue
89,26784,end_service
90,26784,begin_service
91,26833,arrival
91,26833,join_queue
90,26844,end_service
91,26844,begin_service
91,26904,end_service
92,27324,arrival
92,27324,join_queue
92,27324,begin_service
92,27384,end_service
93,28109,arrival
93,28109,join_queue
93,28109,begin_service
93,28169,end_service
94,28603,arrival
94,28603,join_queue
94,28603,begin_service
95,28624,arrival
95,28624,join_queue
94,28663,end_service
95,28663,begin_service
96,28842,arrival
96,28842,join_queue
95,28963,end_service
96,28963,begin_service
96,29103,end_service
97,29415,arrival
97,29415,join_queue
97,29415,begin_service
98,29489,arrival
98,29489,join_queue
97,29584,end_service
98,29584,begin_service
98,29644,end_service
99,30133,arrival
99,30133,join_queue
99,30133,begin_service
100,30137,arrival
100,30137,join_queue
99,30304,end_service
100,30304,begin_service
100,30364,end_service
101,30839,arrival
101,30839,join_queue
101,30839,begin_service
101,30899,end_service
102,32077,arrival
102,32077,join_queue
102,32077,begin_service
102,32137,end_service
103,32350,arrival
103,32350,join_queue
103,32350,begin_service
103,32426,end_service
104,32682,arrival
104,32682,join_queue
104,32682,begin_service
104,32813,end_service
105,32856,arrival
105,32856,join_queue
105,32856,begin_service
106,33022,arrival
106,33022,join_queue
107,33127,arrival
107,33127,join_queue
108,33143,arrival
108,33143,join_queue
105,33147,end_service
106,33147,begin_service
109,33216,arrival
109,33216,join_queue
110,33326,arrival
110,33326,join_queue
106,33383,end_service
107,33383,begin_service
107,33501,end_service
108,33501,begin_service
108,33715,end_service
109,33715,begin_service
109,33828,end_service
110,33828,begin_service
110,33888,end_service
111,35078,arrival
111,35078,join_queue
111,35078,begin_service
111,35307,end_service
112,35480,arrival
112,35480,join_queue
112,35480,begin_service
112,35780,end_service
