caseid,time,activity
1,936,arrival
1,936,join_queue
1,936,begin_service
1,996,end_service
2,1069,arrival
2,1069,join_queue
2,1069,begin_service
2,1129,end_service
3,1495,arrival
3,1495,join_queue
3,1495,begin_service
3,1561,end_service
4,1607,arrival
4,1607,join_queue
4,1607,begin_service
4,1688,end_service
5,2109,arrival
5,2109,join_queue
5,2109,begin_service
5,2402,end_service
6,2667,arrival
6,2667,join_queue
6,2667,begin_service
6,2727,end_service
7,3463,arrival
7,3463,join_queue
7,3463,begin_service
7,3523,end_service
8,3753,arrival
8,3753,join_queue
8,3753,begin_service
8,3813,end_service
9,3999,arrival
9,3999,join_queue
9,3999,begin_service
9,4059,end_service
10,4468,arrival
10,4468,join_queue
10,4468,begin_service
11,4681,arrival
11,4681,join_queue
11,4681,begin_service
10,4698,end_service
11,4760,end_service
12,4779,arrival
12,4779,join_queue
12,4779,begin_service
12,4890,end_service
13,5211,arrival
13,5211,join_queue
13,5211,begin_service
13,5288,end_service
14,5520,arrival
14,5520,join_queue
14,5520,begin_service
14,5613,end_service
15,6605,arrival
15,6605,join_queue
15,6605,begin_service
15,6665,end_service
16,6963,arrival
16,6963,join_queue
16,6963,begin_service
16,7099,end_service
17,7435,arrival
17,7435,join_queue
17,7435,begin_service
17,7728,end_service
18,7860,arrival
18,7860,join_queue
18,7860,begin_service
18,8009,end_service
19,8683,arrival
19,8683,join_queue
19,8683,begin_service
20,8735,arrival
20,8735,join_queue
20,8735,begin_service
20,8795,end_service
21,8872,arrival
21,8872,join_queue
21,8872,begin_service
22,8908,arrival
22,8908,join_queue
22,8908,begin_service
23,8916,arrival
23,8916,join_queue
21,8952,end_service
23,8952,begin_service
19,8983,end_service
22,9029,end_service
23,9127,end_service
24,9488,arrival
24,9488,join_queue
24,9488,begin_service
24,9548,end_service
25,9643,arrival
25,9643,join_queue
25,9643,begin_service
25,9703,end_service
26,10911,arrival
26,10911,join_queue
26,10911,begin_service
26,10993,end_service
27,11380,arrival
27,11380,join_queue
27,11380,begin_service
27,11464,end_service
28,12320,arrival
28,12320,join_queue
28,12320,begin_service
28,12391,end_service
29,12920,arrival
29,12920,join_queue
29,12920,begin_service
30,12948,arrival
30,12948,join_queue
30,12948,begin_service
30,13008,end_service
29,13105,end_service
31,14989,arrival
31,14989,join_queue
31,14989,begin_service
32,15003,arrival
32,15003,join_queue
32,15003,begin_service
33,15023,arrival
33,15023,join_queue
33,15023,begin_service
31,15103,end_service
33,15226,end_service
32,15257,end_service
34,16390,arrival
34,16390,join_queue
34,16390,begin_service
34,16450,end_service
35,16832,arrival
35,16832,join_queue
35,16832,begin_service
35,16892,end_service
36,17373,arrival
36,17373,join_queue
36,17373,begin_service
36,17433,end_service
37,17523,arrival
37,17523,join_queue
37,17523,begin_service
38,17545,arrival
38,17545,join_queue
38,17545,begin_service
38,17605,end_service
37,17621,end_service
39,17973,arrival
39,17973,join_queue
39,17973,begin_service
39,18033,end_service
40,18149,arrival
40,18149,join_queue
40,18149,begin_service
40,18209,end_service
41,18381,arrival
41,18381,join_queue
41,18381,begin_service
41,18490,end_service
42,18724,arrival
42,18724,join_queue
42,18724,begin_service
42,18784,end_service
43,18963,arrival
43,18963,join_queue
43,18963,begin_service
43,19023,end_service
44,19205,arrival
44,19205,join_queue
44,19205,begin_service
44,19265,end_service
45,20511,arrival
45,20511,join_queue
45,20511,begin_service
45,20586,end_service
46,20845,arrival
46,20845,join_queue
46,20845,begin_service
46,20911,end_service
47,20968,arrival
47,20968,join_queue
47,20968,begin_service
47,21054,end_service
48,21298,arrival
48,21298,join_queue
48,21298,begin_service
48,21518,end_service
49,22223,arrival
49,22223,join_queue
49,22223,begin_service
49,22292,end_service
50,22941,arrival
50,22941,join_queue
50,22941,begin_service
50,23001,end_service
51,23148,arrival
51,23148,join_queue
51,23148,begin_service
52,23165,arrival
52,23165,join_queue
52,23165,begin_service
51,23223,end_service
52,23225,end_service
53,23296,arrival
53,23296,join_queue
53,23296,begin_service
53,23379,end_service
54,24125,arrival
54,24125,join_queue
54,24125,begin_service
55,24129,arrival
55,24129,join_queue
55,24129,begin_service
56,24177,arrival
56,24177,join_queue
56,24177,begin_service
54,24191,end_service
55,24223,end_service
56,24237,end_service
57,24829,arrival
57,24829,join_queue
57,24829,begin_service
57,24889,end_service
58,25231,arrival
58,25231,join_queue
58,25231,begin_service
58,25494,end_service
59,26559,arrival
59,26559,join_queue
59,26559,begin_service
59,26672,end_service
60,27045,arrival
60,27045,join_queue
60,27045,begin_service
60,27166,end_service
61,27287,arrival
61,27287,join_queue
61,27287,begin_service
62,27301,arrival
62,27301,join_queue
62,27301,begin_service
61,27347,end_service
63,27378,arrival
63,27378,join_queue
63,27378,begin_service
62,27554,end_service
63,27560,end_service
64,28046,arrival
64,28046,join_queue
64,28046,begin_service
65,28048,arrival
65,28048,join_queue
65,28048,begin_service
66,28063,arrival
66,28063,join_queue
66,28063,begin_service
65,28108,end_service
64,28110,end_service
66,28183,end_service
67,28336,arrival
67,28336,join_queue
67,28336,begin_service
67,28455,end_service
68,28647,arrival
68,28647,join_queue
68,28647,begin_service
68,28738,end_service
69,29026,arrival
69,29026,join_queue
69,29026,begin_service
69,29123,end_service
70,29367,arrival
70,29367,join_queue
70,29367,begin_service
71,29551,arrival
70,29551,end_service
71,29551,join_queue
71,29551,begin_service
71,29654,end_service
72,29959,arrival
72,29959,join_queue
72,29959,begin_service
72,30096,end_service
73,30889,arrival
73,30889,join_queue
73,30889,begin_service
73,30949,end_service
74,31226,arrival
74,31226,join_queue
74,31226,begin_service
75,31491,arrival
75,31491,join_queue
75,31491,begin_service
74,31518,end_service
76,31579,arrival
76,31579,join_queue
76,31579,begin_service
75,31594,end_service
76,31667,end_service
77,31673,arrival
77,31673,join_queue
77,31673,begin_service
77,31733,end_service
78,32086,arrival
78,32086,join_queue
