caseid,time,activity
1,728,arrival
1,728,join_queue
1,728,begin_service
1,788,end_service
2,832,arrival
2,832,join_queue
2,832,begin_service
2,892,end_service
3,1164,arrival
3,1164,join_queue
3,1164,begin_service
3,1230,end_service
4,1251,arrival
4,1251,join_queue
4,1251,begin_service
4,1332,end_service
5,1642,arrival
5,1642,join_queue
5,1642,begin_service
5,1935,end_service
6,2076,arrival
6,2076,join_queue
6,2076,begin_service
6,2136,end_service
7,2695,arrival
7,2695,join_queue
7,2695,begin_service
7,2755,end_service
8,2920,arrival
8,2920,join_queue
8,2920,begin_service
8,2980,end_service
9,3112,arrival
9,3112,join_queue
9,3112,begin_service
9,3172,end_service
10,3477,arrival
10,3477,join_queue
10,3477,begin_service
11,3643,arrival
11,3643,join_queue
11,3643,begin_service
10,3707,end_service
12,3719,arrival
12,3719,join_queue
12,3719,begin_service
11,3722,end_service
12,3830,end_service
13,4055,arrival
13,4055,join_queue
13,4055,begin_service
13,4132,end_service
14,4295,arrival
14,4295,join_queue
14,4295,begin_service
14,4388,end_service
15,5139,arrival
15,5139,join_queue
15,5139,begin_service
15,5199,end_service
16,5417,arrival
16,5417,join_queue
16,5417,begin_service
16,5553,end_service
17,5784,arrival
17,5784,join_queue
17,5784,begin_service
17,6077,end_service
18,6114,arrival
18,6114,join_queue
18,6114,begin_service
18,6263,end_service
19,6754,arrival
19,6754,join_queue
19,6754,begin_service
20,6795,arrival
20,6795,join_queue
20,6795,begin_service
20,6855,end_service
21,6901,arrival
21,6901,join_queue
21,6901,begin_service
22,6929,arrival
22,6929,join_queue
23,6935,arrival
23,6935,join_queue
21,6981,end_service
22,6981,begin_service
19,7054,end_service
23,7054,begin_service
22,7108,end_service
23,7229,end_service
24,7359,arrival
24,7359,join_queue
24,7359,begin_service
24,7419,end_service
25,7479,arrival
25,7479,join_queue
25,7479,begin_service
25,7539,end_service
26,8466,arrival
26,8466,join_queue
26,8466,begin_service
26,8548,end_service
27,8831,arrival
27,8831,join_queue
27,8831,begin_service
27,8915,end_service
28,9562,arrival
28,9562,join_queue
28,9562,begin_service
28,9633,end_service
29,10029,arrival
29,10029,join_queue
29,10029,begin_service
30,10051,arrival
30,10051,join_queue
30,10051,begin_service
30,10111,end_service
29,10214,end_service
31,11638,arrival
31,11638,join_queue
31,11638,begin_service
32,11649,arrival
32,11649,join_queue
32,11649,begin_service
33,11665,arrival
33,11665,join_queue
31,11752,end_service
33,11752,begin_service
32,11903,end_service
33,11955,end_service
34,12729,arrival
34,12729,join_queue
34,12729,begin_service
34,12789,end_service
35,13073,arrival
35,13073,join_queue
35,13073,begin_service
35,13133,end_service
36,13493,arrival
36,13493,join_queue
36,13493,begin_service
36,13553,end_service
37,13609,arrival
37,13609,join_queue
37,13609,begin_service
38,13626,arrival
38,13626,join_queue
38,13626,begin_service
38,13686,end_service
37,13707,end_service
39,13959,arrival
39,13959,join_queue
39,13959,begin_service
39,14019,end_service
40,14096,arrival
40,14096,join_queue
40,14096,begin_service
40,14156,end_service
41,14277,arrival
41,14277,join_queue
41,14277,begin_service
41,14386,end_service
42,14544,arrival
42,14544,join_queue
42,14544,begin_service
42,14604,end_service
43,14730,arrival
43,14730,join_queue
43,14730,begin_service
43,14790,end_service
44,14918,arrival
44,14918,join_queue
44,14918,begin_service
44,14978,end_service
45,15934,arrival
45,15934,join_queue
45,15934,begin_service
45,16009,end_service
46,16194,arrival
46,16194,join_queue
46,16194,begin_service
46,16260,end_service
47,16290,arrival
47,16290,join_queue
47,16290,begin_service
47,16376,end_service
