caseid,time,activity
1,312,arrival
1,312,join_queue
1,312,begin_service
2,356,arrival
2,356,join_queue
1,372,end_service
2,372,begin_service
2,432,end_service
3,498,arrival
3,498,join_queue
3,498,begin_service
4,535,arrival
4,535,join_queue
3,564,end_service
4,564,begin_service
4,645,end_service
5,702,arrival
5,702,join_queue
5,702,begin_service
6,888,arrival
6,888,join_queue
5,995,end_service
6,995,begin_service
6,1055,end_service
7,1153,arrival
7,1153,join_queue
7,1153,begin_service
7,1213,end_service
8,1250,arrival
8,1250,join_queue
8,1250,begin_service
8,1310,end_service
9,1332,arrival
9,1332,join_queue
9,1332,begin_service
9,1392,end_service
10,1488,arrival
10,1488,join_queue
10,1488,begin_service
11,1559,arrival
11,1559,join_queue
12,1592,arrival
12,1592,join_queue
13,1711,arrival
13,1711,join_queue
10,1718,end_service
11,1718,begin_service
11,1829,end_service
12,1829,begin_service
14,1855,arrival
14,1855,join_queue
12,1898,end_service
13,1898,begin_service
15,1970,arrival
15,1970,join_queue
16,2109,arrival
16,2109,join_queue
13,2139,end_service
14,2139,begin_service
14,2199,end_service
15,2199,begin_service
17,2228,arrival
17,2228,join_queue
15,2304,end_service
16,2304,begin_service
16,2398,end_service
17,2398,begin_service
18,2433,arrival
18,2433,join_queue
17,2691,end_service
18,2691,begin_service
19,2707,arrival
19,2707,join_queue
20,2724,arrival
20,2724,join_queue
18,2840,end_service
19,2840,begin_service
19,2900,end_service
20,2900,begin_service
20,2960,end_service
21,3272,arrival
21,3272,join_queue
21,3272,begin_service
22,3284,arrival
22,3284,join_queue
23,3287,arrival
23,3287,join_queue
21,3352,end_service
22,3352,begin_service
24,3469,arrival
24,3469,join_queue
22,3479,end_service
23,3479,begin_service
23,3539,end_service
24,3539,begin_service
24,3599,end_service
25,3732,arrival
25,3732,join_queue
25,3732,begin_service
25,3792,end_service
26,4155,arrival
26,4155,join_queue
26,4155,begin_service
26,4237,end_service
27,4311,arrival
27,4311,join_queue
27,4311,begin_service
27,4395,end_service
28,4624,arrival
28,4624,join_queue
28,4624,begin_service
28,4695,end_service
29,4824,arrival
29,4824,join_queue
29,4824,begin_service
30,4833,arrival
30,4833,join_queue
29,5009,end_service
30,5009,begin_service
30,5069,end_service
31,5513,arrival
31,5513,join_queue
31,5513,begin_service
32,5518,arrival
32,5518,join_queue
33,5525,arrival
33,5525,join_queue
31,5627,end_service
32,5627,begin_service
34,5905,arrival
34,5905,join_queue
32,5927,end_service
33,5927,begin_service
33,6025,end_service
34,6025,begin_service
34,6085,end_service
35,6210,arrival
35,6210,join_queue
35,6210,begin_service
35,6270,end_service
36,6390,arrival
36,6390,join_queue
36,6390,begin_service
37,6440,arrival
37,6440,join_queue
38,6447,arrival
38,6447,join_queue
36,6450,end_service
37,6450,begin_service
37,6545,end_service
38,6545,begin_service
39,6594,arrival
39,6594,join_queue
38,6605,end_service
39,6605,begin_service
40,6653,arrival
40,6653,join_queue
39,6665,end_service
40,6665,begin_service
40,6725,end_service
41,6730,arrival
41,6730,join_queue
41,6730,begin_service
41,6839,end_service
42,6844,arrival
42,6844,join_queue
42,6844,begin_service
42,6904,end_service
43,6924,arrival
43,6924,join_queue
43,6924,begin_service
43,6984,end_service
44,7005,arrival
44,7005,join_queue
44,7005,begin_service
44,7065,end_service
45,7440,arrival
45,7440,join_queue
45,7440,begin_service
45,7515,end_service
46,7551,arrival
46,7551,join_queue
46,7551,begin_service
47,7592,arrival
47,7592,join_queue
46,7617,end_service
47,7617,begin_service
48,7702,arrival
48,7702,join_queue
47,7703,end_service
48,7703,begin_service
48,7923,end_service
49,8010,arrival
49,8010,join_queue
49,8010,begin_service
49,8079,end_service
50,8249,arrival
50,8249,join_queue
50,8249,begin_service
50,8309,end_service
51,8318,arrival
51,8318,join_queue
51,8318,begin_service
52,8324,arrival
52,8324,join_queue
53,8368,arrival
53,8368,join_queue
54,8368,arrival
54,8368,join_queue
51,8393,end_service
52,8393,begin_service
52,8476,end_service
53,8476,begin_service
53,8536,end_service
54,8536,begin_service
54,8602,end_service
55,8644,arrival
55,8644,join_queue
55,8644,begin_service
56,8660,arrival
56,8660,join_queue
55,8738,end_service
56,8738,begin_service
56,8798,end_service
57,8877,arrival
57,8877,join_queue
57,8877,begin_service
57,8937,end_service
58,9011,arrival
58,9011,join_queue
58,9011,begin_service
58,9274,end_service
59,9454,arrival
59,9454,join_queue
59,9454,begin_service
59,9567,end_service
60,9616,arrival
60,9616,join_queue
60,9616,begin_service
61,9697,arrival
61,9697,join_queue
62,9702,arrival
62,9702,join_queue
63,9733,arrival
63,9733,join_queue
60,9737,end_service
61,9737,begin_service
64,9759,arrival
64,9759,join_queue
65,9982,arrival
65,9982,join_queue
61,9990,end_service
62,9990,begin_service
62,10050,end_service
63,10050,begin_service
63,10114,end_service
64,10114,begin_service
64,10174,end_service
65,10174,begin_service
65,10234,end_service
66,10256,arrival
66,10256,join_queue
66,10256,begin_service
67,10347,arrival
67,10347,join_queue
66,10376,end_service
67,10376,begin_service
68,10451,arrival
68,10451,join_queue
67,10495,end_service
68,10495,begin_service
69,10577,arrival
69,10577,join_queue
68,10586,end_service
69,10586,begin_service
69,10683,end_service
70,10691,arrival
70,10691,join_queue
70,10691,begin_service
71,10752,arrival
71,10752,join_queue
70,10875,end_service
71,10875,begin_service
72,10888,arrival
72,10888,join_queue
71,10978,end_service
72,10978,begin_service
72,11115,end_service
73,11198,arrival
73,11198,join_queue
73,11198,begin_service
73,11258,end_service
74,11310,arrival
74,11310,join_queue
74,11310,begin_service
75,11398,arrival
75,11398,join_queue
76,11427,arrival
76,11427,join_queue
77,11581,arrival
77,11581,join_queue
74,11602,end_service
75,11602,begin_service
78,11612,arrival
78,11612,join_queue
75,11690,end_service
76,11690,begin_service
79,11750,arrival
76,11750,end_service
79,11750,join_queue
77,11750,begin_service
77,11829,end_service
78,11829,begin_service
80,11899,arrival
80,11899,join_queue
78,11924,end_service
79,11924,begin_service
79,11984,end_service
80,11984,begin_service
80,12044,end_service
81,12383,arrival
81,12383,join_queue
81,12383,begin_service
81,12443,end_service
82,13158,arrival
82,13158,join_queue
82,13158,begin_service
82,13254,end_service
83,13327,arrival
83,13327,join_queue
83,13327,begin_service
83,13387,end_service
84,13593,arrival
84,13593,join_queue
84,13593,begin_service
84,13653,end_service
85,13773,arrival
85,13773,join_queue
85,13773,begin_service
86,13838,arrival
86,13838,join_queue
87,13933,arrival
87,13933,join_queue
85,13978,end_service
86,13978,begin_service
88,13979,arrival
88,13979,join_queue
89,14028,arrival
89,14028,join_queue
90,14109,arrival
90,14109,join_queue
91,14135,arrival
91,14135,join_queue
92,14139,arrival
92,14139,join_queue
93,14196,arrival
93,14196,join_queue
94,14247,arrival
94,14247,join_queue
86,14278,end_service
87,14278,begin_service
95,14336,arrival
95,14336,join_queue
96,14368,arrival
96,14368,join_queue
87,14442,end_service
88,14442,begin_service
88,14502,end_service
89,14502,begin_service
89,14667,end_service
90,14667,begin_service
90,14727,end_service
91,14727,begin_service
97,14761,arrival
97,14761,join_queue
91,14787,end_service
92,14787,begin_service
98,14839,arrival
98,14839,join_queue
92,14860,end_service
93,14860,begin_service
93,15051,end_service
94,15051,begin_service
94,15191,end_service
95,15191,begin_service
95,15251,end_service
96,15251,begin_service
99,15345,arrival
99,15345,join_queue
96,15420,end_service
97,15420,begin_service
97,15480,end_service
98,15480,begin_service
98,15540,end_service
99,15540,begin_service
100,15667,arrival
100,15667,join_queue
99,15711,end_service
100,15711,begin_service
100,15771,end_service
101,16018,arrival
101,16018,join_queue
101,16018,begin_service
101,16078,end_service
102,16637,arrival
102,16637,join_queue
102,16637,begin_service
102,16697,end_service
103,16773,arrival
103,16773,join_queue
103,16773,begin_service
103,16849,end_service
104,16939,arrival
104,16939,join_queue
104,16939,begin_service
105,17026,arrival
105,17026,join_queue
104,17070,end_service
105,17070,begin_service
106,17109,arrival
106,17109,join_queue
107,17161,arrival
107,17161,join_queue
108,17169,arrival
108,17169,join_queue
109,17205,arrival
109,17205,join_queue
105,17361,end_service
106,17361,begin_service
106,17421,end_service
107,17421,begin_service
110,17559,arrival
110,17559,join_queue
107,17721,end_service
108,17721,begin_service
111,17736,arrival
111,17736,join_queue
112,17905,arrival
112,17905,join_queue
108,17935,end_service
109,17935,begin_service
113,17972,arrival
113,17972,join_queue
109,18069,end_service
110,18069,begin_service
110,18255,end_service
111,18255,begin_service
114,18315,arrival
114,18315,join_queue
115,18336,arrival
115,18336,join_queue
116,18431,arrival
116,18431,join_queue
117,18459,arrival
117,18459,join_queue
111,18555,end_service
112,18555,begin_service
112,18615,end_service
113,18615,begin_service
118,18865,arrival
118,18865,join_queue
119,18914,arrival
119,18914,join_queue
113,18915,end_service
114,18915,begin_service
114,18975,end_service
115,18975,begin_service
115,19109,end_service
116,19109,begin_service
120,19124,arrival
120,19124,join_queue
121,19137,arrival
121,19137,join_queue
116,19183,end_service
117,19183,begin_service
117,19344,end_service
118,19344,begin_service
122,19350,arrival
122,19350,join_queue
118,19404,end_service
119,19404,begin_service
123,19418,arrival
123,19418,join_queue
119,19511,end_service
120,19511,begin_service
120,19588,end_service
121,19588,begin_service
121,19648,end_service
122,19648,begin_service
124,19674,arrival
124,19674,join_queue
122,19708,end_service
123,19708,begin_service
123,19820,end_service
124,19820,begin_service
125,19833,arrival
125,19833,join_queue
124,19892,end_service
125,19892,begin_service
125,19952,end_service
126,20004,arrival
126,20004,join_queue
126,20004,begin_service
126,20064,end_service
127,20161,arrival
127,20161,join_queue
127,20161,begin_service
127,20221,end_service
128,20277,arrival
128,20277,join_queue
128,20277,begin_service
129,20299,arrival
129,20299,join_queue
130,20307,arrival
