caseid,time,activity
1,936,arrival
1,936,join_queue
1,936,begin_service
1,996,end_service
2,1069,arrival
2,1069,join_queue
2,1069,begin_service
2,1129,end_service
3,1495,arrival
3,1495,join_queue
3,1495,begin_service
3,1561,end_service
4,1607,arrival
4,1607,join_queue
4,1607,begin_service
4,1688,end_service
5,2109,arrival
5,2109,join_queue
5,2109,begin_service
5,2402,end_service
6,2667,arrival
6,2667,join_queue
6,2667,begin_service
6,2727,end_service
7,3463,arrival
7,3463,join_queue
7,3463,begin_service
7,3523,end_service
8,3753,arrival
8,3753,join_queue
8,3753,begin_service
8,3813,end_service
9,3999,arrival
9,3999,join_queue
9,3999,begin_service
9,4059,end_service
10,4468,arrival
10,4468,join_queue
10,4468,begin_service
11,4681,arrival
11,4681,join_queue
11,4681,begin_service
10,4698,end_service
11,4760,end_service
12,4779,arrival
12,4779,join_queue
12,4779,begin_service
12,4890,end_service
13,5211,arrival
13,5211,join_queue
13,5211,begin_service
13,5288,end_service
14,5520,arrival
14,5520,join_queue
14,5520,begin_service
14,5613,end_service
15,6605,arrival
15,6605,join_queue
15,6605,begin_service
15,6665,end_service
16,6963,arrival
16,6963,join_queue
16,6963,begin_service
16,7099,end_service
17,7435,arrival
17,7435,join_queue
17,7435,begin_service
17,7728,end_service
18,7860,arrival
18,7860,join_queue
18,7860,begin_service
18,8009,end_service
19,8683,arrival
19,8683,join_queue
19,8683,begin_service
20,8735,arrival
20,8735,join_queue
20,8735,begin_service
20,8795,end_service
21,8872,arrival
21,8872,join_queue
21,8872,begin_service
22,8908,arrival
22,8908,join_queue
23,8916,arrival
23,8916,join_queue
21,8952,end_service
22,8952,begin_service
19,8983,end_service
23,8983,begin_service
22,9079,end_service
23,9158,end_service
24,9461,arrival
24,9461,join_queue
24,9461,begin_service
24,9521,end_service
25,9616,arrival
25,9616,join_queue
25,9616,begin_service
25,9676,end_service
26,10884,arrival
26,10884,join_queue
26,10884,begin_service
26,10966,end_service
27,11353,arrival
27,11353,join_queue
27,11353,begin_service
27,11437,end_service
28,12293,arrival
28,12293,join_queue
28,12293,begin_service
28,12364,end_service
29,12893,arrival
29,12893,join_queue
29,12893,begin_service
30,12921,arrival
30,12921,join_queue
30,12921,begin_service
30,12981,end_service
29,13078,end_service
31,14962,arrival
31,14962,join_queue
31,14962,begin_service
32,14976,arrival
32,14976,join_queue
32,14976,begin_service
33,14996,arrival
33,14996,join_queue
31,15076,end_service
33,15076,begin_service
32,15230,end_service
33,15279,end_service
34,16363,arrival
34,16363,join_queue
34,16363,begin_service
34,16423,end_service
35,16805,arrival
35,16805,join_queue
35,16805,begin_service
35,16865,end_service
36,17346,arrival
36,17346,join_queue
36,17346,begin_service
36,17406,end_service
37,17496,arrival
37,17496,join_queue
37,17496,begin_service
38,17518,arrival
38,17518,join_queue
38,17518,begin_service
38,17578,end_service
37,17594,end_service
39,17946,arrival
39,17946,join_queue
39,17946,begin_service
39,18006,end_service
40,18122,arrival
40,18122,join_queue
40,18122,begin_service
40,18182,end_service
41,18354,arrival
41,18354,join_queue
41,18354,begin_service
41,18463,end_service
42,18697,arrival
42,18697,join_queue
42,18697,begin_service
42,18757,end_service
43,18936,arrival
43,18936,join_queue
43,18936,begin_service
43,18996,end_service
44,19178,arrival
44,19178,join_queue
44,19178,begin_service
44,19238,end_service
45,20484,arrival
45,20484,join_queue
45,20484,begin_service
45,20559,end_service
46,20818,arrival
46,20818,join_queue
46,20818,begin_service
46,20884,end_service
47,20941,arrival
47,20941,join_queue
47,20941,begin_service
47,21027,end_service
48,21271,arrival
48,21271,join_queue
48,21271,begin_service
48,21491,end_service
49,22196,arrival
49,22196,join_queue
49,22196,begin_service
49,22265,end_service
50,22914,arrival
50,22914,join_queue
50,22914,begin_service
50,22974,end_service
51,23121,arrival
51,23121,join_queue
51,23121,begin_service
52,23138,arrival
52,23138,join_queue
52,23138,begin_service
51,23196,end_service
52,23198,end_service
53,23269,arrival
53,23269,join_queue
53,23269,begin_service
53,23352,end_service
54,24098,arrival
54,24098,join_queue
54,24098,begin_service
55,24102,arrival
55,24102,join_queue
55,24102,begin_service
56,24150,arrival
56,24150,join_queue
54,24164,end_service
56,24164,begin_service
55,24196,end_service
56,24224,end_service
57,24802,arrival
57,24802,join_queue
57,24802,begin_service
57,24862,end_service
58,25204,arrival
58,25204,join_queue
58,25204,begin_service
58,25467,end_service
59,26532,arrival
59,26532,join_queue
59,26532,begin_service
59,26645,end_service
60,27018,arrival
60,27018,join_queue
60,27018,begin_service
60,27139,end_service
61,27260,arrival
61,27260,join_queue
61,27260,begin_service
62,27274,arrival
62,27274,join_queue
62,27274,begin_service
61,27320,end_service
63,27351,arrival
63,27351,join_queue
63,27351,begin_service
62,27527,end_service
63,27533,end_service
64,28019,arrival
64,28019,join_queue
64,28019,begin_service
65,28021,arrival
65,28021,join_queue
65,28021,begin_service
66,28036,arrival
66,28036,join_queue
65,28081,end_service
66,28081,begin_service
64,28083,end_service
66,28201,end_service
67,28309,arrival
67,28309,join_queue
67,28309,begin_service
67,28428,end_service
68,28620,arrival
68,28620,join_queue
68,28620,begin_service
68,28711,end_service
69,28999,arrival
69,28999,join_queue
69,28999,begin_service
69,29096,end_service
70,29340,arrival
70,29340,join_queue
70,29340,begin_service
71,29524,arrival
70,29524,end_service
71,29524,join_queue
71,29524,begin_service
71,29627,end_service
72,29932,arrival
72,29932,join_queue
72,29932,begin_service
72,30069,end_service
73,30862,arrival
73,30862,join_queue
73,30862,begin_service
73,30922,end_service
74,31199,arrival
74,31199,join_queue
74,31199,begin_service
75,31464,arrival
75,31464,join_queue
75,31464,begin_service
74,31491,end_service
76,31552,arrival
76,31552,join_queue
76,31552,begin_service
75,31567,end_service
76,31640,end_service
77,31646,arrival
77,31646,join_queue
77,31646,begin_service
77,31706,end_service
78,32059,arrival
78,32059,join_queue
