caseid,time,activity
1,624,arrival
1,624,join_queue
1,624,begin_service
1,684,end_service
2,713,arrival
2,713,join_queue
2,713,begin_service
2,773,end_service
3,997,arrival
3,997,join_queue
3,997,begin_service
3,1063,end_service
4,1072,arrival
4,1072,join_queue
4,1072,begin_service
4,1153,end_service
5,1407,arrival
5,1407,join_queue
5,1407,begin_service
5,1700,end_service
6,1779,arrival
6,1779,join_queue
6,1779,begin_service
6,1839,end_service
7,2310,arrival
7,2310,join_queue
7,2310,begin_service
7,2370,end_service
8,2503,arrival
8,2503,join_queue
8,2503,begin_service
8,2563,end_service
9,2667,arrival
9,2667,join_queue
9,2667,begin_service
9,2727,end_service
10,2980,arrival
10,2980,join_queue
10,2980,begin_service
11,3122,arrival
11,3122,join_queue
11,3122,begin_service
12,3187,arrival
12,3187,join_queue
12,3187,begin_service
11,3201,end_service
10,3210,end_service
12,3298,end_service
13,3475,arrival
13,3475,join_queue
13,3475,begin_service
13,3552,end_service
14,3681,arrival
14,3681,join_queue
14,3681,begin_service
14,3774,end_service
15,4405,arrival
15,4405,join_queue
15,4405,begin_service
15,4465,end_service
16,4644,arrival
16,4644,join_queue
16,4644,begin_service
16,4780,end_service
17,4958,arrival
17,4958,join_queue
17,4958,begin_service
18,5241,arrival
18,5241,join_queue
18,5241,begin_service
17,5251,end_service
18,5390,end_service
19,5790,arrival
19,5790,join_queue
19,5790,begin_service
20,5825,arrival
20,5825,join_queue
20,5825,begin_service
20,5885,end_service
21,5916,arrival
21,5916,join_queue
21,5916,begin_service
22,5940,arrival
22,5940,join_queue
22,5940,begin_service
23,5946,arrival
23,5946,join_queue
21,5996,end_service
23,5996,begin_service
22,6061,end_service
19,6090,end_service
23,6171,end_service
24,6327,arrival
24,6327,join_queue
24,6327,begin_service
24,6387,end_service
25,6430,arrival
25,6430,join_queue
25,6430,begin_service
25,6490,end_service
26,7276,arrival
26,7276,join_queue
26,7276,begin_service
26,7358,end_service
27,7589,arrival
27,7589,join_queue
27,7589,begin_service
27,7673,end_service
28,8216,arrival
28,8216,join_queue
28,8216,begin_service
28,8287,end_service
29,8616,arrival
29,8616,join_queue
29,8616,begin_service
30,8635,arrival
30,8635,join_queue
30,8635,begin_service
30,8695,end_service
29,8801,end_service
31,9996,arrival
31,9996,join_queue
31,9996,begin_service
32,10005,arrival
32,10005,join_queue
32,10005,begin_service
33,10019,arrival
33,10019,join_queue
33,10019,begin_service
31,10110,end_service
33,10222,end_service
32,10259,end_service
34,10931,arrival
34,10931,join_queue
34,10931,begin_service
34,10991,end_service
35,11226,arrival
35,11226,join_queue
35,11226,begin_service
35,11286,end_service
36,11586,arrival
36,11586,join_queue
36,11586,begin_service
36,11646,end_service
37,11686,arrival
37,11686,join_queue
37,11686,begin_service
38,11701,arrival
38,11701,join_queue
38,11701,begin_service
38,11761,end_service
37,11784,end_service
39,11986,arrival
39,11986,join_queue
39,11986,begin_service
39,12046,end_service
40,12103,arrival
40,12103,join_queue
40,12103,begin_service
40,12163,end_service
41,12258,arrival
41,12258,join_queue
41,12258,begin_service
41,12367,end_service
42,12487,arrival
42,12487,join_queue
42,12487,begin_service
42,12547,end_service
43,12646,arrival
43,12646,join_queue
43,12646,begin_service
43,12706,end_service
44,12807,arrival
44,12807,join_queue
44,12807,begin_service
44,12867,end_service
45,13678,arrival
45,13678,join_queue
45,13678,begin_service
45,13753,end_service
46,13901,arrival
46,13901,join_queue
46,13901,begin_service
46,13967,end_service
47,13983,arrival
47,13983,join_queue
47,13983,begin_service
47,14069,end_service
48,14203,arrival
48,14203,join_queue
48,14203,begin_service
48,14423,end_service
49,14819,arrival
49,14819,join_queue
49,14819,begin_service
49,14888,end_service
50,15298,arrival
50,15298,join_queue
50,15298,begin_service
50,15358,end_service
51,15436,arrival
51,15436,join_queue
51,15436,begin_service
52,15447,arrival
52,15447,join_queue
52,15447,begin_service
52,15507,end_service
51,15511,end_service
53,15534,arrival
53,15534,join_queue
53,15534,begin_service
53,15617,end_service
54,16087,arrival
54,16087,join_queue
54,16087,begin_service
55,16090,arrival
55,16090,join_queue
55,16090,begin_service
56,16122,arrival
56,16122,join_queue
56,16122,begin_service
54,16153,end_service
56,16182,end_service
55,16184,end_service
57,16557,arrival
57,16557,join_queue
57,16557,begin_service
57,16617,end_service
58,16825,arrival
58,16825,join_queue
58,16825,begin_service
58,17088,end_service
59,17710,arrival
59,17710,join_queue
59,17710,begin_service
59,17823,end_service
60,18034,arrival
60,18034,join_queue
60,18034,begin_service
60,18155,end_service
61,18195,arrival
61,18195,join_queue
61,18195,begin_service
62,18204,arrival
62,18204,join_queue
62,18204,begin_service
61,18255,end_service
63,18255,arrival
63,18255,join_queue
63,18255,begin_service
63,18437,end_service
62,18457,end_service
64,18700,arrival
64,18700,join_queue
64,18700,begin_service
65,18702,arrival
65,18702,join_queue
65,18702,begin_service
66,18712,arrival
66,18712,join_queue
66,18712,begin_service
65,18762,end_service
64,18764,end_service
66,18832,end_service
67,18894,arrival
67,18894,join_queue
67,18894,begin_service
67,19013,end_service
68,19101,arrival
68,19101,join_queue
68,19101,begin_service
68,19192,end_service
69,19354,arrival
69,19354,join_queue
69,19354,begin_service
69,19451,end_service
70,19581,arrival
70,19581,join_queue
70,19581,begin_service
71,19704,arrival
71,19704,join_queue
71,19704,begin_service
70,19765,end_service
71,19807,end_service
72,19976,arrival
72,19976,join_queue
72,19976,begin_service
72,20113,end_service
73,20596,arrival
73,20596,join_queue
73,20596,begin_service
73,20656,end_service
74,20821,arrival
74,20821,join_queue
74,20821,begin_service
75,20998,arrival
75,20998,join_queue
75,20998,begin_service
76,21057,arrival
76,21057,join_queue
76,21057,begin_service
75,21101,end_service
74,21113,end_service
77,21120,arrival
77,21120,join_queue
77,21120,begin_service
76,21145,end_service
77,21180,end_service
78,21395,arrival
78,21395,join_queue
78,21395,begin_service
78,21474,end_service
79,21693,arrival
79,21693,join_queue
79,21693,begin_service
80,21978,arrival
80,21978,join_queue
80,21978,begin_service
79,21993,end_service
80,22038,end_service
81,22066,arrival
81,22066,join_queue
81,22066,begin_service
81,22126,end_service
82,23616,arrival
82,23616,join_queue
82,23616,begin_service
82,23712,end_service
83,23954,arrival
83,23954,join_queue
83,23954,begin_service
83,24014,end_service
84,24485,arrival
84,24485,join_queue
84,24485,begin_service
84,24545,end_service
85,24845,arrival
85,24845,join_queue
85,24845,begin_service
86,24974,arrival
86,24974,join_queue
86,24974,begin_service
86,25034,end_service
85,25050,end_service
87,25164,arrival
87,25164,join_queue
87,25164,begin_service
87,25224,end_service
88,26131,arrival
88,26131,join_queue
88,26131,begin_service
88,26191,end_service
89,26293,arrival
89,26293,join_queue
89,26293,begin_service
90,26300,arrival
90,26300,join_queue
90,26300,begin_service
89,26353,end_service
90,26360,end_service
91,26402,arrival
91,26402,join_queue
91,26402,begin_service
91,26462,end_service
92,26893,arrival
92,26893,join_queue
92,26893,begin_service
92,26953,end_service
93,27678,arrival
93,27678,join_queue
93,27678,begin_service
93,27738,end_service
94,28172,arrival
94,28172,join_queue
94,28172,begin_service
95,28193,arrival
95,28193,join_queue
95,28193,begin_service
94,28232,end_service
96,28411,arrival
96,28411,join_queue
96,28411,begin_service
95,28493,end_service
96,28551,end_service
97,28984,arrival
97,28984,join_queue
97,28984,begin_service
98,29058,arrival
98,29058,join_queue
98,29058,begin_service
98,29118,end_service
97,29153,end_service
99,29702,arrival
99,29702,join_queue
99,29702,begin_service
100,29706,arrival
100,29706,join_queue
100,29706,begin_service
100,29766,end_service
99,29873,end_service
101,30408,arrival
101,30408,join_queue
101,30408,begin_service
101,30468,end_service
102,31646,arrival
102,31646,join_queue
102,31646,begin_service
102,31706,end_service
103,31919,arrival
103,31919,join_queue
103,31919,begin_service
103,31995,end_service
104,32251,arrival
104,32251,join_queue
104,32251,begin_service
104,32382,end_service
105,32425,arrival
105,32425,join_queue
105,32425,begin_service
106,32591,arrival
106,32591,join_queue
106,32591,begin_service
106,32651,end_service
107,32696,arrival
107,32696,join_queue
107,32696,begin_service
105,32716,end_service
108,32769,arrival
108,32769,join_queue
108,32769,begin_service
109,32879,arrival
109,32879,join_queue
109,32879,begin_service
107,32932,end_service
108,33069,end_service
109,33093,end_service
110,33232,arrival
110,33232,join_queue
110,33232,begin_service
110,33292,end_service
111,33571,arrival
111,33571,join_queue
111,33571,begin_service
111,33800,end_service
112,33973,arrival
112,33973,join_queue
112,33973,begin_service
112,34273,end_service
113,34532,arrival
113,34532,join_queue
113,34532,begin_service
114,34575,arrival
114,34575,join_queue
114,34575,begin_service
113,34596,end_service
115,34632,arrival
115,34632,join_queue
115,34632,begin_service
116,34762,arrival
116,34762,join_queue
116,34762,begin_service
114,34846,end_service
117,34861,arrival
117,34861,join_queue
117,34861,begin_service
116,34902,end_service
115,34932,end_service
117,34995,end_service
118,35038,arrival
118,35038,join_queue
118,35038,begin_service
118,35098,end_service
119,35261,arrival
119,35261,join_queue
119,35261,begin_service
119,35422,end_service
120,35688,arrival
120,35688,join_queue
120,35688,begin_service
120,35748,end_service
121,35814,arrival
121,35814,join_queue
121,35814,begin_service
121,35984,end_service
