caseid,time,activity
1,312,arrival
1,312,join_queue
1,312,begin_service
2,356,arrival
2,356,join_queue
2,356,begin_service
1,372,end_service
2,416,end_service
3,498,arrival
3,498,join_queue
3,498,begin_service
4,535,arrival
4,535,join_queue
4,535,begin_service
3,564,end_service
4,616,end_service
5,702,arrival
5,702,join_queue
5,702,begin_service
6,888,arrival
6,888,join_queue
6,888,begin_service
6,948,end_service
5,995,end_service
7,1153,arrival
7,1153,join_queue
7,1153,begin_service
7,1213,end_service
8,1250,arrival
8,1250,join_queue
8,1250,begin_service
8,1310,end_service
9,1332,arrival
9,1332,join_queue
9,1332,begin_service
9,1392,end_service
10,1488,arrival
10,1488,join_queue
10,1488,begin_service
11,1559,arrival
11,1559,join_queue
11,1559,begin_service
12,1592,arrival
12,1592,join_queue
12,1592,begin_service
11,1638,end_service
12,1703,end_service
10,1718,end_service
13,1736,arrival
13,1736,join_queue
13,1736,begin_service
13,1813,end_service
14,1839,arrival
14,1839,join_queue
14,1839,begin_service
14,1932,end_service
15,2201,arrival
15,2201,join_queue
15,2201,begin_service
15,2261,end_service
16,2320,arrival
16,2320,join_queue
16,2320,begin_service
16,2456,end_service
17,2477,arrival
17,2477,join_queue
17,2477,begin_service
18,2619,arrival
18,2619,join_queue
18,2619,begin_service
18,2768,end_service
17,2770,end_service
19,2893,arrival
19,2893,join_queue
19,2893,begin_service
20,2910,arrival
20,2910,join_queue
20,2910,begin_service
21,2956,arrival
21,2956,join_queue
21,2956,begin_service
22,2968,arrival
22,2968,join_queue
20,2970,end_service
22,2970,begin_service
23,2971,arrival
23,2971,join_queue
21,3036,end_service
23,3036,begin_service
22,3091,end_service
24,3162,arrival
24,3162,join_queue
24,3162,begin_service
19,3193,end_service
23,3211,end_service
25,3214,arrival
25,3214,join_queue
25,3214,begin_service
24,3222,end_service
25,3274,end_service
26,3637,arrival
26,3637,join_queue
26,3637,begin_service
26,3719,end_service
27,3793,arrival
27,3793,join_queue
27,3793,begin_service
27,3877,end_service
28,4106,arrival
28,4106,join_queue
28,4106,begin_service
28,4177,end_service
29,4306,arrival
29,4306,join_queue
29,4306,begin_service
30,4315,arrival
30,4315,join_queue
30,4315,begin_service
30,4375,end_service
29,4491,end_service
31,4995,arrival
31,4995,join_queue
31,4995,begin_service
32,5000,arrival
32,5000,join_queue
32,5000,begin_service
33,5007,arrival
33,5007,join_queue
33,5007,begin_service
31,5109,end_service
33,5210,end_service
32,5254,end_service
34,5463,arrival
34,5463,join_queue
34,5463,begin_service
34,5523,end_service
35,5610,arrival
35,5610,join_queue
35,5610,begin_service
35,5670,end_service
36,5790,arrival
36,5790,join_queue
36,5790,begin_service
37,5840,arrival
37,5840,join_queue
37,5840,begin_service
38,5847,arrival
38,5847,join_queue
38,5847,begin_service
36,5850,end_service
38,5907,end_service
37,5938,end_service
39,5990,arrival
39,5990,join_queue
39,5990,begin_service
40,6049,arrival
40,6049,join_queue
40,6049,begin_service
39,6050,end_service
40,6109,end_service
41,6126,arrival
41,6126,join_queue
41,6126,begin_service
41,6235,end_service
42,6240,arrival
42,6240,join_queue
42,6240,begin_service
42,6300,end_service
43,6320,arrival
43,6320,join_queue
43,6320,begin_service
43,6380,end_service
44,6401,arrival
44,6401,join_queue
44,6401,begin_service
44,6461,end_service
45,6836,arrival
45,6836,join_queue
45,6836,begin_service
45,6911,end_service
46,6947,arrival
46,6947,join_queue
46,6947,begin_service
47,6988,arrival
47,6988,join_queue
47,6988,begin_service
46,7013,end_service
47,7074,end_service
48,7098,arrival
48,7098,join_queue
48,7098,begin_service
48,7318,end_service
49,7406,arrival
49,7406,join_queue
49,7406,begin_service
49,7475,end_service
50,7645,arrival
50,7645,join_queue
50,7645,begin_service
50,7705,end_service
51,7714,arrival
51,7714,join_queue
51,7714,begin_service
52,7720,arrival
52,7720,join_queue
52,7720,begin_service
53,7764,arrival
53,7764,join_queue
53,7764,begin_service
52,7780,end_service
51,7789,end_service
53,7847,end_service
54,8040,arrival
54,8040,join_queue
54,8040,begin_service
55,8041,arrival
55,8041,join_queue
55,8041,begin_service
56,8057,arrival
56,8057,join_queue
56,8057,begin_service
54,8106,end_service
56,8117,end_service
55,8135,end_service
57,8274,arrival
57,8274,join_queue
57,8274,begin_service
57,8334,end_service
58,8408,arrival
58,8408,join_queue
58,8408,begin_service
58,8671,end_service
59,8851,arrival
59,8851,join_queue
59,8851,begin_service
59,8964,end_service
60,9013,arrival
60,9013,join_queue
60,9013,begin_service
61,9094,arrival
61,9094,join_queue
61,9094,begin_service
62,9099,arrival
62,9099,join_queue
62,9099,begin_service
63,9125,arrival
63,9125,join_queue
60,9134,end_service
63,9134,begin_service
61,9154,end_service
63,9316,end_service
64,9348,arrival
64,9348,join_queue
64,9348,begin_service
65,9349,arrival
65,9349,join_queue
65,9349,begin_service
62,9352,end_service
66,9354,arrival
66,9354,join_queue
66,9354,begin_service
65,9409,end_service
64,9412,end_service
67,9445,arrival
67,9445,join_queue
67,9445,begin_service
66,9474,end_service
68,9549,arrival
68,9549,join_queue
68,9549,begin_service
67,9564,end_service
68,9640,end_service
69,9675,arrival
69,9675,join_queue
69,9675,begin_service
69,9772,end_service
70,9789,arrival
70,9789,join_queue
70,9789,begin_service
71,9850,arrival
71,9850,join_queue
71,9850,begin_service
71,9953,end_service
70,9973,end_service
72,9986,arrival
72,9986,join_queue
72,9986,begin_service
72,10123,end_service
73,10296,arrival
73,10296,join_queue
73,10296,begin_service
73,10356,end_service
74,10408,arrival
74,10408,join_queue
74,10408,begin_service
75,10496,arrival
75,10496,join_queue
75,10496,begin_service
76,10525,arrival
76,10525,join_queue
76,10525,begin_service
77,10556,arrival
77,10556,join_queue
75,10599,end_service
77,10599,begin_service
76,10613,end_service
77,10659,end_service
78,10694,arrival
78,10694,join_queue
78,10694,begin_service
74,10700,end_service
78,10773,end_service
79,10843,arrival
79,10843,join_queue
79,10843,begin_service
80,10985,arrival
80,10985,join_queue
80,10985,begin_service
81,11029,arrival
81,11029,join_queue
81,11029,begin_service
80,11045,end_service
81,11089,end_service
79,11143,end_service
82,11804,arrival
82,11804,join_queue
82,11804,begin_service
82,11900,end_service
83,11973,arrival
83,11973,join_queue
83,11973,begin_service
83,12033,end_service
84,12239,arrival
84,12239,join_queue
84,12239,begin_service
84,12299,end_service
85,12419,arrival
85,12419,join_queue
85,12419,begin_service
86,12484,arrival
86,12484,join_queue
86,12484,begin_service
86,12544,end_service
87,12579,arrival
87,12579,join_queue
87,12579,begin_service
85,12624,end_service
87,12639,end_service
88,13063,arrival
88,13063,join_queue
88,13063,begin_service
88,13123,end_service
89,13144,arrival
89,13144,join_queue
89,13144,begin_service
90,13148,arrival
90,13148,join_queue
90,13148,begin_service
91,13199,arrival
91,13199,join_queue
91,13199,begin_service
89,13204,end_service
90,13208,end_service
91,13259,end_service
92,13444,arrival
92,13444,join_queue
92,13444,begin_service
92,13504,end_service
93,13837,arrival
93,13837,join_queue
93,13837,begin_service
93,13897,end_service
94,14084,arrival
94,14084,join_queue
94,14084,begin_service
95,14095,arrival
95,14095,join_queue
95,14095,begin_service
94,14144,end_service
96,14204,arrival
96,14204,join_queue
96,14204,begin_service
96,14344,end_service
95,14395,end_service
97,14491,arrival
97,14491,join_queue
97,14491,begin_service
98,14528,arrival
98,14528,join_queue
98,14528,begin_service
98,14588,end_service
97,14660,end_service
99,14850,arrival
99,14850,join_queue
99,14850,begin_service
100,14852,arrival
100,14852,join_queue
100,14852,begin_service
100,14912,end_service
99,15021,end_service
101,15203,arrival
101,15203,join_queue
101,15203,begin_service
101,15263,end_service
102,15822,arrival
102,15822,join_queue
102,15822,begin_service
102,15882,end_service
103,15958,arrival
103,15958,join_queue
103,15958,begin_service
103,16034,end_service
104,16124,arrival
104,16124,join_queue
104,16124,begin_service
105,16211,arrival
105,16211,join_queue
105,16211,begin_service
104,16255,end_service
106,16294,arrival
106,16294,join_queue
106,16294,begin_service
107,16346,arrival
107,16346,join_queue
107,16346,begin_service
106,16354,end_service
108,16382,arrival
108,16382,join_queue
108,16382,begin_service
109,16437,arrival
109,16437,join_queue
105,16502,end_service
109,16502,begin_service
107,16582,end_service
110,16614,arrival
110,16614,join_queue
110,16614,begin_service
110,16674,end_service
108,16682,end_service
109,16716,end_service
111,16783,arrival
111,16783,join_queue
111,16783,begin_service
112,16984,arrival
112,16984,join_queue
112,16984,begin_service
111,17012,end_service
113,17264,arrival
113,17264,join_queue
113,17264,begin_service
112,17284,end_service
114,17285,arrival
114,17285,join_queue
114,17285,begin_service
115,17313,arrival
115,17313,join_queue
115,17313,begin_service
113,17328,end_service
116,17378,arrival
116,17378,join_queue
116,17378,begin_service
117,17427,arrival
117,17427,join_queue
118,17515,arrival
118,17515,join_queue
116,17518,end_service
117,17518,begin_service
114,17556,end_service
118,17556,begin_service
117,17592,end_service
115,17613,end_service
118,17616,end_service
119,17716,arrival
119,17716,join_queue
119,17716,begin_service
119,17877,end_service
120,17929,arrival
120,17929,join_queue
120,17929,begin_service
120,17989,end_service
121,17992,arrival
121,17992,join_queue
121,17992,begin_service
122,18153,arrival
122,18153,join_queue
122,18153,begin_service
121,18162,end_service
122,18213,end_service
123,18269,arrival
123,18269,join_queue
123,18269,begin_service
124,18310,arrival
124,18310,join_queue
124,18310,begin_service
123,18375,end_service
124,18382,end_service
125,18479,arrival
125,18479,join_queue
125,18479,begin_service
125,18539,end_service
126,18650,arrival
126,18650,join_queue
126,18650,begin_service
126,18710,end_service
127,18807,arrival
127,18807,join_queue
127,18807,begin_service
127,18867,end_service
128,18923,arrival
128,18923,join_queue
128,18923,begin_service
129,18945,arrival
129,18945,join_queue
129,18945,begin_service
